wojewodztwo,powiat_miasto,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt
śląskie,myszkowski,-,-,6,-,-,0.85,0,0,0,14,3,211,62,6,53,3,t2409
śląskie,pszczyński,-,-,14,-,-,1.25,1,0,1,22,11,397,92,14,76,2,t2410
śląskie,raciborski,-,-,3,-,-,0.28,2,0,2,23,6,209,87,4,83,0,t2411
śląskie,rybnicki,-,-,14,-,-,1.79,0,0,0,21,2,204,76,14,60,2,t2412
śląskie,tarnogórski,-,-,9,-,-,0.64,0,0,0,33,8,456,170,9,156,5,t2413
śląskie,bieruńsko-lędziński,-,-,9,-,-,1.5,0,0,0,5,1,168,65,9,55,1,t2414
śląskie,wodzisławski,-,-,10,-,-,0.64,2,0,2,34,4,375,132,11,121,0,t2415
śląskie,zawierciański,-,-,9,-,-,0.77,1,0,1,21,12,272,113,12,98,3,t2416
śląskie,żywiecki,-,-,46,-,-,3.02,0,0,0,24,3,473,152,46,105,1,t2417
śląskie,Bielsko-Biała,-,-,20,-,-,1.17,0,0,0,40,7,556,173,22,147,4,t2461
śląskie,Bytom,-,-,24,-,-,1.46,2,1,1,39,9,386,175,28,146,1,t2462
śląskie,Chorzów,-,-,15,-,-,1.4,4,0,4,28,3,313,97,17,74,6,t2463
śląskie,Częstochowa,-,-,31,-,-,1.41,1,0,1,54,7,674,276,36,232,8,t2464
śląskie,Dąbrowa Górnicza,-,-,10,-,-,0.84,0,0,0,29,6,379,110,12,97,1,t2465
śląskie,Gliwice,-,-,19,-,-,1.07,0,0,0,46,9,620,203,23,175,5,t2466
śląskie,Jastrzębie-Zdrój,-,-,2,-,-,0.23,0,0,0,14,5,161,70,3,67,0,t2467
śląskie,Jaworzno,-,-,11,-,-,1.21,1,0,1,20,1,187,93,12,78,3,t2468
śląskie,Katowice,-,-,53,-,-,1.82,1,0,1,83,13,1343,380,59,318,3,t2469
śląskie,Mysłowice,-,-,14,-,-,1.88,0,0,0,18,2,271,82,14,68,0,t2470
śląskie,Piekary Śląskie,-,-,4,-,-,0.73,0,0,0,13,5,116,89,4,83,2,t2471
śląskie,Ruda Śląska,-,-,20,-,-,1.46,3,0,3,45,7,418,154,22,131,1,t2472
śląskie,Rybnik,-,-,26,-,-,1.89,0,0,0,26,3,301,148,26,120,2,t2473
śląskie,Siemianowice Śląskie,-,-,11,-,-,1.65,0,0,0,11,5,227,55,12,41,2,t2474
śląskie,Sosnowiec,-,-,23,-,-,1.16,0,0,0,47,12,599,204,26,174,4,t2475
śląskie,Świętochłowice,-,-,3,-,-,0.61,1,0,1,17,3,156,48,3,44,1,t2476
śląskie,Tychy,-,-,25,-,-,1.96,0,0,0,32,3,390,141,25,115,1,t2477
śląskie,Zabrze,-,-,33,-,-,1.92,2,0,2,36,8,430,186,35,146,5,t2478
śląskie,Żory,-,-,12,-,-,1.91,1,1,0,15,0,213,83,12,69,2,t2479
świętokrzyskie,buski,-,-,3,-,-,0.42,1,0,1,7,8,148,66,4,60,2,t2601
świętokrzyskie,jędrzejowski,-,-,6,-,-,0.7,0,0,0,11,4,144,86,8,78,0,t2602
świętokrzyskie,kazimierski,-,-,1,-,-,0.3,0,0,0,7,2,76,33,1,32,0,t2603
świętokrzyskie,kielecki,-,-,20,-,-,0.95,0,0,0,32,9,400,220,20,196,4,t2604
świętokrzyskie,konecki,-,-,11,-,-,1.38,0,0,0,7,3,151,126,12,114,0,t2605
świętokrzyskie,opatowski,-,-,1,-,-,0.19,0,0,0,3,7,128,39,1,36,2,t2606
świętokrzyskie,ostrowiecki,-,-,8,-,-,0.74,0,0,0,15,12,226,83,10,73,0,t2607
świętokrzyskie,pińczowski,-,-,0,-,-,0.0,0,0,0,6,4,112,35,2,32,1,t2608
świętokrzyskie,sandomierski,-,-,12,-,-,1.56,0,0,0,15,4,229,107,15,92,0,t2609
świętokrzyskie,skarżyski,-,-,4,-,-,0.54,0,0,0,6,9,138,79,4,73,2,t2610
świętokrzyskie,starachowicki,-,-,7,-,-,0.79,1,0,1,8,5,351,77,9,67,1,t2611
świętokrzyskie,staszowski,-,-,5,-,-,0.7,0,0,0,4,5,103,88,7,79,2,t2612
świętokrzyskie,włoszczowski,-,-,3,-,-,0.67,1,0,1,12,4,95,49,4,45,0,t2613
świętokrzyskie,Kielce,-,-,16,-,-,0.82,1,0,1,39,8,422,309,21,280,8,t2661
warmińsko-mazurskie,bartoszycki,-,-,16,-,-,2.81,1,0,1,24,6,308,82,17,65,0,t2801
warmińsko-mazurskie,braniewski,-,-,3,-,-,0.73,2,0,2,16,10,286,30,3,27,0,t2802
warmińsko-mazurskie,działdowski,-,-,23,-,-,3.54,2,0,2,36,9,490,95,24,71,0,t2803
warmińsko-mazurskie,elbląski,-,-,24,-,-,4.21,2,0,2,13,2,272,55,24,30,1,t2804
warmińsko-mazurskie,ełcki,-,-,16,-,-,1.75,0,0,0,25,6,417,106,18,88,0,t2805
warmińsko-mazurskie,giżycki,-,-,31,-,-,5.49,0,0,0,41,3,354,96,31,65,0,t2806
warmińsko-mazurskie,iławski,-,-,13,-,-,1.4,0,0,0,22,3,505,95,16,77,2,t2807
warmińsko-mazurskie,kętrzyński,-,-,11,-,-,1.77,3,0,3,26,4,369,69,11,58,0,t2808
warmińsko-mazurskie,lidzbarski,-,-,6,-,-,1.46,1,0,1,13,5,283,56,7,49,0,t2809
warmińsko-mazurskie,mrągowski,-,-,17,-,-,3.42,0,0,0,16,2,212,45,17,28,0,t2810
warmińsko-mazurskie,nidzicki,-,-,14,-,-,4.27,2,0,2,13,4,259,57,15,40,2,t2811
warmińsko-mazurskie,nowomiejski,-,-,9,-,-,2.06,0,0,0,9,1,348,40,9,30,1,t2812
warmińsko-mazurskie,olecki,-,-,3,-,-,0.88,1,0,1,1,0,106,23,3,20,0,t2813
warmińsko-mazurskie,olsztyński,-,-,46,-,-,3.62,0,0,0,90,9,1098,226,47,175,4,t2814
warmińsko-mazurskie,ostródzki,-,-,29,-,-,2.79,1,0,1,36,14,754,104,29,74,1,t2815
warmińsko-mazurskie,piski,-,-,21,-,-,3.75,2,2,0,28,2,332,67,21,46,0,t2816
warmińsko-mazurskie,szczycieński,-,-,28,-,-,4.04,2,0,2,45,13,492,101,29,71,1,t2817
warmińsko-mazurskie,gołdapski,-,-,7,-,-,2.63,0,0,0,7,1,139,24,7,17,0,t2818
warmińsko-mazurskie,węgorzewski,-,-,11,-,-,4.88,0,0,0,11,0,118,43,11,32,0,t2819
warmińsko-mazurskie,Elbląg,-,-,30,-,-,2.52,2,0,2,38,14,526,116,30,83,3,t2861
warmińsko-mazurskie,Olsztyn,-,-,77,-,-,4.48,0,0,0,144,21,1091,295,85,206,4,t2862
wielkopolskie,chodzieski,-,-,6,-,-,1.28,0,0,0,8,2,144,38,6,32,0,t3001
wielkopolskie,czarnkowsko-trzcianecki,-,-,15,-,-,1.73,2,0,2,33,4,601,76,16,58,2,t3002
wielkopolskie,gnieźnieński,-,-,12,-,-,0.83,1,0,1,48,6,694,101,13,86,2,t3003
wielkopolskie,gostyński,-,-,6,-,-,0.79,0,0,0,19,2,239,43,6,37,0,t3004
wielkopolskie,grodziski,-,-,8,-,-,1.54,0,0,0,13,3,303,37,8,29,0,t3005
wielkopolskie,jarociński,-,-,2,-,-,0.28,0,0,0,14,1,355,63,3,60,0,t3006
wielkopolskie,kaliski,-,-,5,-,-,0.6,0,0,0,11,2,298,66,5,60,1,t3007
wielkopolskie,kępiński,-,-,1,-,-,0.18,1,1,0,18,4,420,69,2,67,0,t3008
wielkopolskie,kolski,-,-,11,-,-,1.27,4,1,3,7,2,214,75,13,61,1,t3009
wielkopolskie,koniński,-,-,28,-,-,2.15,3,0,3,28,7,581,125,30,91,4,t3010
wielkopolskie,kościański,-,-,11,-,-,1.39,0,0,0,6,1,230,74,12,62,0,t3011
wielkopolskie,krotoszyński,-,-,14,-,-,1.81,0,0,0,15,1,334,81,15,61,5,t3012
wielkopolskie,leszczyński,-,-,6,-,-,1.04,0,0,0,12,0,218,37,6,30,1,t3013
wielkopolskie,międzychodzki,-,-,4,-,-,1.09,0,0,0,11,2,185,42,5,37,0,t3014
wielkopolskie,nowotomyski,-,-,3,-,-,0.4,0,0,0,36,5,409,55,3,52,0,t3015
wielkopolskie,obornicki,-,-,12,-,-,2.01,0,0,0,17,0,330,43,12,31,0,t3016
wielkopolskie,ostrowski,-,-,27,-,-,1.67,6,6,0,33,10,566,125,27,97,1,t3017
wielkopolskie,ostrzeszowski,-,-,5,-,-,0.9,1,1,0,3,1,365,34,5,28,1,t3018
wielkopolskie,pilski,-,-,23,-,-,1.69,0,0,0,25,6,480,118,25,91,2,t3019
wielkopolskie,pleszewski,-,-,10,-,-,1.59,3,3,0,16,1,189,59,11,48,0,t3020
wielkopolskie,poznański,-,-,96,-,-,2.38,4,4,0,206,59,2893,568,106,449,13,t3021
wielkopolskie,rawicki,-,-,4,-,-,0.66,0,0,0,16,1,174,39,5,34,0,t3022
wielkopolskie,słupecki,-,-,6,-,-,1.02,0,0,0,17,3,285,23,6,17,0,t3023
wielkopolskie,szamotulski,-,-,16,-,-,1.74,0,0,0,25,7,546,83,18,60,5,t3024
wielkopolskie,średzki,-,-,4,-,-,0.68,1,0,1,19,2,375,49,6,43,0,t3025
wielkopolskie,śremski,-,-,12,-,-,1.95,1,0,1,14,5,270,54,12,42,0,t3026
wielkopolskie,turecki,-,-,14,-,-,1.67,1,0,1,16,6,224,66,15,51,0,t3027
wielkopolskie,wągrowiecki,-,-,11,-,-,1.57,0,0,0,22,3,249,57,11,46,0,t3028
wielkopolskie,wolsztyński,-,-,9,-,-,1.56,0,0,0,10,2,263,54,9,44,1,t3029
wielkopolskie,wrzesiński,-,-,37,-,-,4.74,3,2,1,41,8,573,82,38,42,2,t3030
wielkopolskie,złotowski,-,-,40,-,-,5.77,2,0,2,21,12,461,100,42,57,1,t3031
wielkopolskie,Kalisz,-,-,11,-,-,1.1,1,0,1,26,1,275,104,13,91,0,t3061
wielkopolskie,Konin,-,-,18,-,-,2.46,2,0,2,29,5,306,63,20,42,1,t3062
wielkopolskie,Leszno,-,-,7,-,-,1.11,0,0,0,11,1,232,60,7,53,0,t3063
wielkopolskie,Poznań,-,-,162,-,-,3.03,2,1,1,311,50,3634,941,180,742,19,t3064
zachodniopomorskie,białogardzki,-,-,6,-,-,1.26,0,0,0,11,6,385,41,6,33,2,t3201
zachodniopomorskie,choszczeński,-,-,10,-,-,2.08,0,0,0,19,6,322,125,11,113,1,t3202
zachodniopomorskie,drawski,-,-,10,-,-,1.76,1,0,1,17,4,218,92,12,80,0,t3203
zachodniopomorskie,goleniowski,-,-,21,-,-,2.55,0,0,0,42,16,450,118,25,90,3,t3204
zachodniopomorskie,gryficki,-,-,14,-,-,2.33,2,0,2,25,10,313,64,14,48,2,t3205
zachodniopomorskie,gryfiński,-,-,14,-,-,1.72,0,0,0,49,28,663,111,19,88,4,t3206
zachodniopomorskie,kamieński,-,-,2,-,-,0.43,0,0,0,12,3,328,27,4,23,0,t3207
zachodniopomorskie,kołobrzeski,-,-,25,-,-,3.15,0,0,0,40,26,610,83,26,56,1,t3208
zachodniopomorskie,koszaliński,-,-,16,-,-,2.41,1,0,1,28,13,488,80,17,56,7,t3209
zachodniopomorskie,myśliborski,-,-,7,-,-,1.07,0,0,0,20,11,360,66,12,53,1,t3210
zachodniopomorskie,policki,-,-,25,-,-,3.08,3,1,2,39,16,588,125,31,93,1,t3211
zachodniopomorskie,pyrzycki,-,-,4,-,-,1.02,0,0,0,20,6,273,41,4,37,0,t3212
zachodniopomorskie,sławieński,-,-,9,-,-,1.61,0,0,0,20,13,320,55,13,41,1,t3213
zachodniopomorskie,stargardzki,-,-,14,-,-,1.17,0,0,0,42,18,650,150,19,128,3,t3214
zachodniopomorskie,szczecinecki,-,-,18,-,-,2.33,2,0,2,27,4,307,82,18,63,1,t3215
zachodniopomorskie,świdwiński,-,-,12,-,-,2.58,2,0,2,12,9,240,53,13,36,4,t3216
zachodniopomorskie,wałecki,-,-,10,-,-,1.89,0,0,0,12,11,224,55,10,45,0,t3217
zachodniopomorskie,łobeski,-,-,9,-,-,2.46,0,0,0,11,5,165,38,9,28,1,t3218
zachodniopomorskie,Koszalin,-,-,40,-,-,3.74,0,0,0,82,13,867,161,41,116,4,t3261
zachodniopomorskie,Szczecin,-,-,126,-,-,3.14,3,0,3,210,94,2618,655,164,476,15,t3262
zachodniopomorskie,Świnoujście,-,-,9,-,-,2.2,0,0,0,20,5,317,35,9,25,1,t3263
