Loading...,Voivodeships,Districts,Terytorial Code,14D Total Deaths / 10000,7D AVR Infections / 10000,(% ) Booster Dose,Date - Booster Dose,Population / 10000,t14,t13,t12,t11,t10,t9,t8,t7,t6,t5,t4,t3,t2,t1,t
2023-05-01,pomorskie,Pucki,2211,0.00,0.05,29.10,2023-04-29,8.76,0.15,0.16,0.11,0.10,0.08,0.05,0.05,0.05,0.03,0.07,0.03,0.03,0.05,0.05,0.05
2023-05-01,pomorskie,Słupski,2212,0.00,0.06,23.21,2023-04-29,9.88,0.07,0.07,0.10,0.10,0.09,0.04,0.03,0.03,0.06,0.04,0.06,0.06,0.06,0.06,0.06
2023-05-01,pomorskie,Starogardzki,2213,0.00,0.01,32.94,2023-04-29,12.82,0.08,0.08,0.06,0.07,0.05,0.05,0.05,0.03,0.05,0.03,0.01,0.01,0.01,0.01,0.01
2023-05-01,pomorskie,Tczewski,2214,0.00,0.08,39.41,2023-04-29,11.52,0.10,0.11,0.06,0.05,0.04,0.04,0.04,0.02,0.02,0.04,0.05,0.06,0.08,0.08,0.08
2023-05-01,pomorskie,Wejherowski,2215,0.00,0.01,34.45,2023-04-29,21.95,0.06,0.07,0.06,0.05,0.04,0.04,0.05,0.05,0.04,0.04,0.02,0.03,0.02,0.01,0.01
2023-05-01,pomorskie,Sztumski,2216,0.00,0.10,37.44,2023-04-29,4.11,0.07,0.07,0.03,0.03,0.03,0.00,0.00,0.00,0.00,0.03,0.03,0.07,0.10,0.10,0.10
2023-05-01,pomorskie,Gdańsk,2261,0.02,0.06,66.30,2023-04-29,47.08,0.21,0.23,0.23,0.19,0.16,0.15,0.14,0.16,0.14,0.10,0.08,0.08,0.07,0.07,0.06
2023-05-01,pomorskie,Gdynia,2262,0.00,0.05,61.64,2023-04-29,24.50,0.11,0.15,0.13,0.13,0.11,0.07,0.07,0.07,0.06,0.06,0.07,0.06,0.05,0.05,0.05
2023-05-01,pomorskie,Słupsk,2263,0.00,0.03,60.07,2023-04-29,8.98,0.03,0.08,0.08,0.08,0.06,0.06,0.06,0.06,0.02,0.00,0.00,0.00,0.03,0.03,0.03
2023-05-01,pomorskie,Sopot,2264,0.00,0.20,84.39,2023-04-29,3.53,0.08,0.16,0.08,0.12,0.16,0.16,0.16,0.16,0.08,0.12,0.16,0.12,0.12,0.12,0.20
2023-05-01,śląskie,Będziński,2401,0.00,0.04,38.73,2023-04-29,14.73,0.16,0.15,0.12,0.12,0.10,0.07,0.07,0.07,0.08,0.06,0.05,0.05,0.04,0.03,0.04
2023-05-01,śląskie,Bielski,2402,0.06,0.05,30.23,2023-04-29,16.63,0.16,0.20,0.15,0.14,0.12,0.10,0.09,0.07,0.05,0.05,0.05,0.04,0.04,0.04,0.05
2023-05-01,śląskie,Cieszyński,2403,0.00,0.04,34.57,2023-04-29,17.75,0.02,0.02,0.01,0.01,0.03,0.02,0.02,0.02,0.06,0.06,0.06,0.04,0.04,0.04,0.04
2023-05-01,śląskie,Częstochowski,2404,0.00,0.08,26.73,2023-04-29,13.41,0.18,0.15,0.13,0.09,0.07,0.04,0.05,0.04,0.08,0.09,0.12,0.11,0.09,0.08,0.08
2023-05-01,śląskie,Gliwicki,2405,0.00,0.01,51.80,2023-04-29,11.54,0.04,0.04,0.02,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01
2023-05-01,śląskie,Kłobucki,2406,0.00,0.07,24.58,2023-04-29,8.43,0.19,0.20,0.17,0.17,0.19,0.19,0.19,0.17,0.21,0.17,0.14,0.10,0.07,0.07,0.07
2023-05-01,śląskie,Lubliniecki,2407,0.00,0.09,29.56,2023-04-29,7.61,0.17,0.20,0.24,0.20,0.20,0.20,0.20,0.20,0.15,0.13,0.11,0.11,0.09,0.09,0.09
2023-05-01,śląskie,Mikołowski,2408,0.00,0.03,24.38,2023-04-29,9.92,0.09,0.09,0.06,0.06,0.06,0.04,0.04,0.04,0.07,0.07,0.06,0.06,0.03,0.03,0.03
2023-05-01,śląskie,Myszkowski,2409,0.00,0.06,31.79,2023-04-29,7.05,0.08,0.10,0.08,0.08,0.08,0.04,0.04,0.02,0.02,0.04,0.04,0.06,0.06,0.06,0.06
2023-05-01,śląskie,Pszczyński,2410,0.00,0.08,30.73,2023-04-29,11.18,0.09,0.10,0.08,0.08,0.10,0.09,0.09,0.09,0.09,0.08,0.08,0.05,0.08,0.08,0.08
2023-05-01,śląskie,Raciborski,2411,0.00,0.04,30.54,2023-04-29,10.74,0.19,0.24,0.23,0.23,0.19,0.15,0.13,0.13,0.08,0.05,0.05,0.05,0.04,0.04,0.04
2023-05-01,śląskie,Rybnicki,2412,0.00,0.00,15.19,2023-04-29,7.82,0.00,0.04,0.04,0.04,0.06,0.06,0.06,0.06,0.02,0.02,0.02,0.00,0.00,0.00,0.00
2023-05-01,śląskie,Tarnogórski,2413,0.00,0.01,41.49,2023-04-29,14.08,0.11,0.16,0.17,0.18,0.17,0.13,0.13,0.13,0.08,0.04,0.02,0.03,0.01,0.01,0.01
2023-05-01,śląskie,Bieruńsko-Lędziński,2414,0.00,0.02,28.33,2023-04-29,5.98,0.10,0.12,0.07,0.07,0.05,0.02,0.02,0.02,0.00,0.02,0.02,0.02,0.02,0.02,0.02
2023-05-01,śląskie,Wodzisławski,2415,0.00,0.05,33.29,2023-04-29,15.66,0.09,0.12,0.14,0.11,0.10,0.08,0.08,0.08,0.08,0.06,0.04,0.05,0.05,0.05,0.05
2023-05-01,śląskie,Zawierciański,2416,0.09,0.03,38.62,2023-04-29,11.67,0.10,0.11,0.09,0.05,0.04,0.06,0.06,0.06,0.05,0.04,0.04,0.05,0.03,0.03,0.03
2023-05-01,śląskie,Żywiecki,2417,0.00,0.01,27.36,2023-04-29,15.22,0.08,0.05,0.05,0.03,0.05,0.06,0.06,0.06,0.06,0.04,0.04,0.01,0.01,0.01,0.01
2023-05-01,śląskie,Bielsko-Biała,2461,0.00,0.11,54.55,2023-04-29,16.98,0.21,0.24,0.23,0.22,0.19,0.14,0.13,0.11,0.10,0.13,0.11,0.11,0.10,0.11,0.11
2023-05-01,śląskie,Bytom,2462,0.00,0.03,35.86,2023-04-29,16.33,0.11,0.14,0.11,0.10,0.09,0.08,0.08,0.08,0.06,0.05,0.06,0.04,0.03,0.03,0.03
2023-05-01,śląskie,Chorzów,2463,0.09,0.11,46.98,2023-04-29,10.68,0.12,0.16,0.07,0.08,0.08,0.08,0.08,0.08,0.09,0.13,0.11,0.11,0.11,0.11,0.11
2023-05-01,śląskie,Częstochowa,2464,0.00,0.09,60.67,2023-04-29,21.75,0.18,0.22,0.19,0.16,0.18,0.16,0.16,0.14,0.13,0.14,0.15,0.14,0.11,0.10,0.09
2023-05-01,śląskie,Dąbrowa Górnicza,2465,0.00,0.04,44.91,2023-04-29,11.83,0.06,0.10,0.12,0.16,0.12,0.12,0.12,0.12,0.11,0.08,0.05,0.05,0.04,0.04,0.04
2023-05-01,śląskie,Gliwice,2466,0.00,0.03,49.30,2023-04-29,17.70,0.13,0.14,0.09,0.09,0.10,0.06,0.06,0.07,0.06,0.06,0.05,0.05,0.04,0.04,0.03
2023-05-01,śląskie,Jastrzębie-Zdrój,2467,0.00,0.02,41.56,2023-04-29,8.80,0.14,0.18,0.13,0.13,0.13,0.13,0.11,0.11,0.08,0.06,0.05,0.02,0.02,0.02,0.02
2023-05-01,śląskie,Jaworzno,2468,0.00,0.11,40.32,2023-04-29,9.04,0.16,0.19,0.13,0.06,0.05,0.06,0.06,0.06,0.05,0.09,0.09,0.09,0.09,0.09,0.11
2023-05-01,śląskie,Katowice,2469,0.00,0.18,62.96,2023-04-29,29.06,0.10,0.11,0.10,0.07,0.08,0.09,0.09,0.09,0.18,0.20,0.19,0.20,0.18,0.18,0.18
2023-05-01,śląskie,Mysłowice,2470,0.00,0.00,35.17,2023-04-29,7.46,0.06,0.08,0.04,0.04,0.04,0.02,0.04,0.04,0.02,0.02,0.02,0.02,0.02,0.00,0.00
2023-05-01,śląskie,Piekary Śląskie,2471,0.00,0.10,48.36,2023-04-29,5.47,0.05,0.05,0.05,0.00,0.00,0.03,0.03,0.03,0.05,0.05,0.10,0.13,0.10,0.10,0.10
2023-05-01,śląskie,Ruda Śląska,2472,0.22,0.01,46.36,2023-04-29,13.64,0.09,0.11,0.14,0.13,0.06,0.06,0.06,0.05,0.03,0.02,0.02,0.01,0.01,0.01,0.01
2023-05-01,śląskie,Rybnik,2473,0.00,0.04,35.20,2023-04-29,13.71,0.06,0.07,0.07,0.04,0.04,0.04,0.04,0.04,0.06,0.05,0.05,0.05,0.03,0.04,0.04
2023-05-01,śląskie,Siemianowice Śląskie,2474,0.00,0.04,52.50,2023-04-29,6.63,0.09,0.11,0.06,0.13,0.13,0.11,0.11,0.11,0.09,0.09,0.04,0.04,0.04,0.04,0.04
2023-05-01,śląskie,Sosnowiec,2475,0.00,0.06,53.16,2023-04-29,19.76,0.09,0.10,0.11,0.11,0.11,0.09,0.08,0.08,0.09,0.06,0.06,0.05,0.06,0.06,0.06
2023-05-01,śląskie,Świętochłowice,2476,0.00,0.00,31.52,2023-04-29,4.91,0.12,0.20,0.14,0.14,0.14,0.12,0.12,0.12,0.03,0.03,0.00,0.00,0.00,0.00,0.00
2023-05-01,śląskie,Tychy,2477,0.00,0.03,44.92,2023-04-29,12.69,0.10,0.10,0.09,0.07,0.06,0.06,0.06,0.08,0.09,0.07,0.07,0.07,0.06,0.06,0.03
2023-05-01,śląskie,Zabrze,2478,0.06,0.06,34.27,2023-04-29,17.09,0.05,0.07,0.07,0.07,0.07,0.08,0.08,0.08,0.05,0.06,0.04,0.05,0.06,0.06,0.06
2023-05-01,śląskie,Żory,2479,0.00,0.07,36.05,2023-04-29,6.28,0.00,0.02,0.07,0.07,0.07,0.09,0.09,0.09,0.11,0.07,0.09,0.09,0.07,0.07,0.07
2023-05-01,świętokrzyskie,Buski,2601,0.00,0.00,28.85,2023-04-29,7.11,0.00,0.04,0.06,0.10,0.10,0.10,0.10,0.12,0.08,0.06,0.02,0.02,0.02,0.02,0.00
2023-05-01,świętokrzyskie,Jędrzejowski,2602,0.00,0.00,33.35,2023-04-29,8.49,0.10,0.12,0.12,0.15,0.12,0.10,0.10,0.10,0.08,0.05,0.02,0.02,0.00,0.00,0.00
2023-05-01,świętokrzyskie,Kazimierski,2603,0.00,0.09,27.65,2023-04-29,3.33,0.17,0.26,0.17,0.21,0.17,0.17,0.17,0.13,0.04,0.04,0.04,0.04,0.04,0.04,0.09
2023-05-01,świętokrzyskie,Kielecki,2604,0.05,0.04,20.54,2023-04-29,21.10,0.13,0.17,0.16,0.16,0.14,0.09,0.08,0.09,0.06,0.07,0.05,0.04,0.05,0.05,0.04
2023-05-01,świętokrzyskie,Konecki,2605,0.00,0.13,30.70,2023-04-29,7.91,0.43,0.56,0.43,0.45,0.47,0.38,0.36,0.38,0.31,0.29,0.25,0.22,0.16,0.15,0.13
2023-05-01,świętokrzyskie,Opatowski,2606,0.00,0.11,23.18,2023-04-29,5.15,0.11,0.14,0.08,0.08,0.11,0.08,0.08,0.08,0.08,0.08,0.14,0.08,0.11,0.11,0.11
2023-05-01,świętokrzyskie,Ostrowiecki,2607,0.00,0.12,36.31,2023-04-29,10.77,0.24,0.25,0.25,0.20,0.17,0.16,0.14,0.12,0.13,0.13,0.13,0.13,0.12,0.12,0.12
2023-05-01,świętokrzyskie,Pińczowski,2608,0.00,0.00,28.86,2023-04-29,3.85,0.15,0.15,0.11,0.04,0.07,0.07,0.15,0.15,0.11,0.11,0.11,0.07,0.07,0.00,0.00
2023-05-01,świętokrzyskie,Sandomierski,2609,0.00,0.09,29.54,2023-04-29,7.63,0.24,0.22,0.11,0.13,0.13,0.13,0.13,0.13,0.17,0.15,0.15,0.11,0.09,0.09,0.09
2023-05-01,świętokrzyskie,Skarżyski,2610,0.00,0.18,36.31,2023-04-29,7.32,0.35,0.47,0.37,0.33,0.33,0.33,0.33,0.33,0.23,0.18,0.25,0.25,0.18,0.18,0.18
2023-05-01,świętokrzyskie,Starachowicki,2611,0.11,0.08,30.87,2023-04-29,8.85,0.24,0.31,0.35,0.32,0.30,0.21,0.21,0.22,0.17,0.11,0.13,0.09,0.09,0.09,0.08
2023-05-01,świętokrzyskie,Staszowski,2612,0.00,0.10,21.76,2023-04-29,7.13,0.20,0.26,0.20,0.20,0.22,0.20,0.20,0.16,0.14,0.14,0.14,0.12,0.10,0.10,0.10
2023-05-01,świętokrzyskie,Włoszczowski,2613,0.00,0.03,30.57,2023-04-29,4.47,0.32,0.45,0.38,0.29,0.32,0.22,0.22,0.22,0.10,0.03,0.03,0.03,0.03,0.03,0.03
2023-05-01,świętokrzyskie,Kielce,2661,0.00,0.02,51.47,2023-04-29,19.34,0.08,0.08,0.04,0.05,0.06,0.03,0.03,0.03,0.04,0.05,0.04,0.03,0.03,0.03,0.02
2023-05-01,warmińsko-mazurskie,Bartoszycki,2801,0.00,0.00,36.52,2023-04-29,5.66,0.35,0.35,0.28,0.28,0.10,0.05,0.05,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00
2023-05-01,warmińsko-mazurskie,Braniewski,2802,0.00,0.14,31.54,2023-04-29,4.08,0.21,0.24,0.21,0.14,0.10,0.14,0.17,0.17,0.21,0.21,0.17,0.17,0.14,0.14,0.14
2023-05-01,warmińsko-mazurskie,Działdowski,2803,0.00,0.07,34.79,2023-04-29,6.48,0.13,0.11,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.07,0.07,0.07,0.07
2023-05-01,warmińsko-mazurskie,Elbląski,2804,0.00,0.03,26.33,2023-04-29,5.70,0.05,0.08,0.08,0.03,0.03,0.03,0.03,0.03,0.00,0.00,0.00,0.03,0.03,0.03,0.03
2023-05-01,warmińsko-mazurskie,Ełcki,2805,0.11,0.14,33.76,2023-04-29,9.14,0.34,0.42,0.33,0.30,0.27,0.20,0.20,0.20,0.17,0.11,0.13,0.14,0.14,0.14,0.14
2023-05-01,warmińsko-mazurskie,Giżycki,2806,0.00,0.20,38.90,2023-04-29,5.62,0.23,0.28,0.13,0.10,0.13,0.13,0.13,0.13,0.15,0.15,0.18,0.18,0.20,0.20,0.20
2023-05-01,warmińsko-mazurskie,Iławski,2807,0.00,0.05,34.88,2023-04-29,9.26,0.28,0.29,0.28,0.20,0.11,0.09,0.09,0.09,0.06,0.05,0.08,0.06,0.05,0.05,0.05
2023-05-01,warmińsko-mazurskie,Kętrzyński,2808,0.16,0.02,36.44,2023-04-29,6.18,0.39,0.44,0.41,0.35,0.32,0.28,0.28,0.28,0.23,0.21,0.09,0.00,0.02,0.02,0.02
2023-05-01,warmińsko-mazurskie,Lidzbarski,2809,0.00,0.03,29.32,2023-04-29,4.09,0.17,0.21,0.14,0.14,0.07,0.07,0.07,0.10,0.10,0.10,0.10,0.07,0.07,0.07,0.03
2023-05-01,warmińsko-mazurskie,Mrągowski,2810,0.00,0.03,31.03,2023-04-29,4.94,0.31,0.34,0.31,0.23,0.14,0.17,0.14,0.14,0.09,0.03,0.03,0.06,0.03,0.03,0.03
2023-05-01,warmińsko-mazurskie,Nidzicki,2811,0.00,0.26,39.86,2023-04-29,3.26,0.35,0.48,0.40,0.35,0.22,0.22,0.22,0.18,0.09,0.18,0.26,0.31,0.26,0.26,0.26
2023-05-01,warmińsko-mazurskie,Nowomiejski,2812,0.00,0.13,32.54,2023-04-29,4.37,0.07,0.16,0.20,0.16,0.16,0.20,0.20,0.20,0.13,0.16,0.16,0.16,0.13,0.13,0.13
2023-05-01,warmińsko-mazurskie,Olecki,2813,0.00,0.29,28.73,2023-04-29,3.40,0.75,0.71,0.54,0.46,0.46,0.21,0.25,0.21,0.17,0.25,0.29,0.29,0.33,0.29,0.29
2023-05-01,warmińsko-mazurskie,Olsztyński,2814,0.08,0.06,26.80,2023-04-29,12.75,0.12,0.11,0.16,0.20,0.19,0.20,0.21,0.21,0.23,0.16,0.10,0.09,0.07,0.06,0.06
2023-05-01,warmińsko-mazurskie,Ostródzki,2815,0.10,0.07,27.57,2023-04-29,10.35,0.18,0.18,0.11,0.10,0.08,0.07,0.07,0.04,0.07,0.08,0.05,0.05,0.07,0.07,0.07
2023-05-01,warmińsko-mazurskie,Piski,2816,0.00,0.08,28.37,2023-04-29,5.58,0.03,0.03,0.10,0.10,0.13,0.13,0.13,0.13,0.13,0.05,0.03,0.00,0.08,0.08,0.08
2023-05-01,warmińsko-mazurskie,Szczycieński,2817,0.00,0.18,32.89,2023-04-29,6.91,0.58,0.60,0.49,0.47,0.33,0.21,0.21,0.21,0.25,0.18,0.18,0.20,0.18,0.18,0.18
2023-05-01,warmińsko-mazurskie,Gołdapski,2818,0.00,0.22,29.34,2023-04-29,2.65,0.16,0.16,0.22,0.22,0.11,0.11,0.11,0.11,0.16,0.16,0.22,0.22,0.22,0.22,0.22
2023-05-01,warmińsko-mazurskie,Węgorzewski,2819,0.00,0.19,39.16,2023-04-29,2.24,0.70,0.76,0.70,0.57,0.57,0.57,0.57,0.57,0.51,0.44,0.38,0.32,0.13,0.13,0.19
2023-05-01,warmińsko-mazurskie,Elbląg,2861,0.08,0.01,50.18,2023-04-29,11.86,0.11,0.12,0.11,0.13,0.11,0.06,0.06,0.06,0.04,0.04,0.01,0.00,0.01,0.01,0.01
2023-05-01,warmińsko-mazurskie,Olsztyn,2862,0.06,0.03,60.73,2023-04-29,17.12,0.17,0.22,0.19,0.17,0.12,0.13,0.14,0.13,0.07,0.08,0.09,0.07,0.04,0.03,0.03
2023-05-01,wielkopolskie,Chodzieski,3001,0.00,0.03,35.12,2023-04-29,4.68,0.00,0.00,0.03,0.03,0.06,0.06,0.06,0.06,0.06,0.03,0.03,0.00,0.00,0.03,0.03
2023-05-01,wielkopolskie,Czarnkowsko-Trzcianecki,3002,0.00,0.07,38.12,2023-04-29,8.66,0.14,0.12,0.09,0.09,0.07,0.07,0.05,0.05,0.07,0.05,0.05,0.08,0.07,0.07,0.07
2023-05-01,wielkopolskie,Gnieźnieński,3003,0.00,0.01,39.21,2023-04-29,14.51,0.16,0.18,0.13,0.09,0.06,0.05,0.04,0.03,0.02,0.02,0.01,0.01,0.01,0.01,0.01
2023-05-01,wielkopolskie,Gostyński,3004,0.00,0.04,32.94,2023-04-29,7.57,0.25,0.28,0.24,0.17,0.15,0.09,0.07,0.07,0.07,0.06,0.06,0.04,0.04,0.04,0.04
2023-05-01,wielkopolskie,Grodziski,3005,0.00,0.08,25.18,2023-04-29,5.19,0.00,0.00,0.03,0.05,0.08,0.08,0.08,0.08,0.14,0.14,0.11,0.08,0.08,0.08,0.08
2023-05-01,wielkopolskie,Jarociński,3006,0.00,0.02,33.77,2023-04-29,7.14,0.08,0.08,0.04,0.04,0.02,0.02,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.02,0.02
2023-05-01,wielkopolskie,Kaliski,3007,0.12,0.00,20.92,2023-04-29,8.29,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00
2023-05-01,wielkopolskie,Kępiński,3008,0.00,0.00,25.56,2023-04-29,5.63,0.03,0.03,0.03,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-05-01,wielkopolskie,Kolski,3009,0.00,0.00,27.80,2023-04-29,8.61,0.08,0.08,0.07,0.08,0.08,0.07,0.07,0.07,0.07,0.05,0.03,0.00,0.00,0.00,0.00
2023-05-01,wielkopolskie,Koniński,3010,0.00,0.06,22.36,2023-04-29,12.99,0.08,0.09,0.09,0.07,0.08,0.06,0.06,0.06,0.07,0.06,0.06,0.06,0.04,0.04,0.06
2023-05-01,wielkopolskie,Kościański,3011,0.00,0.00,37.52,2023-04-29,7.89,0.06,0.07,0.07,0.06,0.06,0.06,0.06,0.06,0.04,0.02,0.02,0.02,0.00,0.00,0.00
2023-05-01,wielkopolskie,Krotoszyński,3012,0.00,0.07,32.40,2023-04-29,7.70,0.09,0.13,0.17,0.22,0.19,0.19,0.19,0.19,0.19,0.13,0.09,0.09,0.07,0.07,0.07
2023-05-01,wielkopolskie,Leszczyński,3013,0.00,0.02,15.79,2023-04-29,5.79,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.02,0.05,0.05,0.05,0.05,0.02,0.02,0.02
2023-05-01,wielkopolskie,Międzychodzki,3014,0.00,0.08,34.79,2023-04-29,3.66,0.04,0.31,0.31,0.31,0.31,0.31,0.27,0.27,0.00,0.00,0.00,0.04,0.08,0.08,0.08
2023-05-01,wielkopolskie,Nowotomyski,3015,0.00,0.11,34.24,2023-04-29,7.56,0.13,0.26,0.21,0.21,0.19,0.21,0.21,0.23,0.09,0.09,0.11,0.11,0.09,0.13,0.11
2023-05-01,wielkopolskie,Obornicki,3016,0.00,0.02,49.90,2023-04-29,5.98,0.05,0.05,0.02,0.07,0.10,0.10,0.07,0.07,0.07,0.07,0.05,0.02,0.02,0.02,0.02
2023-05-01,wielkopolskie,Ostrowski,3017,0.00,0.02,32.13,2023-04-29,16.14,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.01,0.01,0.02,0.02
2023-05-01,wielkopolskie,Ostrzeszowski,3018,0.00,0.00,27.85,2023-04-29,5.53,0.18,0.23,0.18,0.15,0.13,0.08,0.08,0.08,0.03,0.03,0.00,0.00,0.00,0.00,0.00
2023-05-01,wielkopolskie,Pilski,3019,0.15,0.05,37.58,2023-04-29,13.55,0.12,0.19,0.14,0.08,0.08,0.08,0.08,0.08,0.02,0.02,0.03,0.06,0.06,0.05,0.05
2023-05-01,wielkopolskie,Pleszewski,3020,0.00,0.02,36.61,2023-04-29,6.28,0.30,0.25,0.25,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.02,0.02,0.02,0.02
2023-05-01,wielkopolskie,Poznański,3021,0.05,0.06,36.14,2023-04-29,40.66,0.23,0.24,0.24,0.19,0.18,0.14,0.14,0.14,0.14,0.10,0.08,0.07,0.06,0.06,0.06
2023-05-01,wielkopolskie,Rawicki,3022,0.00,0.12,40.36,2023-04-29,6.02,0.26,0.33,0.24,0.17,0.14,0.14,0.12,0.17,0.12,0.12,0.14,0.19,0.17,0.17,0.12
2023-05-01,wielkopolskie,Słupecki,3023,0.00,0.07,28.28,2023-04-29,5.90,0.29,0.32,0.19,0.15,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.07,0.07,0.07
2023-05-01,wielkopolskie,Szamotulski,3024,0.00,0.05,40.59,2023-04-29,9.17,0.05,0.03,0.03,0.03,0.03,0.02,0.02,0.03,0.03,0.02,0.03,0.03,0.06,0.06,0.05
2023-05-01,wielkopolskie,Średzki,3025,0.00,0.10,38.70,2023-04-29,5.91,0.12,0.12,0.12,0.10,0.07,0.05,0.05,0.05,0.05,0.05,0.05,0.07,0.10,0.10,0.10
2023-05-01,wielkopolskie,Śremski,3026,0.00,0.02,30.33,2023-04-29,6.15,0.12,0.14,0.12,0.12,0.09,0.09,0.12,0.12,0.12,0.09,0.05,0.05,0.05,0.02,0.02
2023-05-01,wielkopolskie,Turecki,3027,0.00,0.02,29.25,2023-04-29,8.36,0.05,0.09,0.10,0.07,0.07,0.07,0.07,0.07,0.03,0.03,0.02,0.02,0.02,0.02,0.02
2023-05-01,wielkopolskie,Wągrowiecki,3028,0.00,0.06,19.33,2023-04-29,7.01,0.06,0.08,0.06,0.04,0.02,0.02,0.02,0.02,0.04,0.04,0.06,0.06,0.06,0.06,0.06
2023-05-01,wielkopolskie,Wolsztyński,3029,0.00,0.05,38.98,2023-04-29,5.74,0.05,0.05,0.02,0.05,0.05,0.02,0.02,0.02,0.05,0.05,0.02,0.05,0.05,0.05,0.05
2023-05-01,wielkopolskie,Wrzesiński,3030,0.00,0.02,37.35,2023-04-29,7.80,0.18,0.22,0.18,0.09,0.07,0.04,0.04,0.04,0.00,0.00,0.02,0.02,0.02,0.02,0.02
2023-05-01,wielkopolskie,Złotowski,3031,0.00,0.00,29.16,2023-04-29,6.92,0.04,0.02,0.02,0.02,0.06,0.04,0.04,0.04,0.04,0.04,0.04,0.00,0.00,0.00,0.00
2023-05-01,wielkopolskie,Kalisz,3061,0.10,0.00,45.05,2023-04-29,9.91,0.06,0.07,0.04,0.03,0.04,0.06,0.06,0.04,0.03,0.03,0.03,0.01,0.00,0.00,0.00
2023-05-01,wielkopolskie,Konin,3062,0.00,0.10,62.62,2023-04-29,7.25,0.14,0.17,0.14,0.14,0.15,0.12,0.12,0.12,0.14,0.14,0.12,0.08,0.10,0.10,0.10
2023-05-01,wielkopolskie,Leszno,3063,0.00,0.02,55.89,2023-04-29,6.29,0.07,0.09,0.05,0.05,0.02,0.05,0.07,0.07,0.07,0.07,0.07,0.07,0.05,0.02,0.02
2023-05-01,wielkopolskie,Poznań,3064,0.15,0.06,96.21,2023-04-29,53.20,0.17,0.21,0.17,0.16,0.14,0.12,0.13,0.12,0.09,0.08,0.06,0.07,0.07,0.06,0.06
2023-05-01,zachodniopomorskie,Białogardzki,3201,0.00,0.00,30.50,2023-04-29,4.73,0.12,0.12,0.12,0.09,0.15,0.21,0.21,0.18,0.18,0.15,0.12,0.06,0.00,0.00,0.00
2023-05-01,zachodniopomorskie,Choszczeński,3202,0.21,0.03,37.86,2023-04-29,4.80,0.03,0.06,0.18,0.18,0.24,0.27,0.27,0.27,0.24,0.12,0.12,0.06,0.03,0.03,0.03
2023-05-01,zachodniopomorskie,Drawski,3203,0.00,0.03,39.25,2023-04-29,5.65,0.18,0.20,0.10,0.10,0.10,0.08,0.08,0.08,0.05,0.05,0.08,0.03,0.03,0.03,0.03
2023-05-01,zachodniopomorskie,Goleniowski,3204,0.00,0.05,35.81,2023-04-29,8.23,0.12,0.14,0.10,0.09,0.10,0.03,0.03,0.05,0.03,0.05,0.05,0.07,0.07,0.07,0.05
2023-05-01,zachodniopomorskie,Gryficki,3205,0.00,0.02,25.18,2023-04-29,5.98,0.07,0.10,0.19,0.19,0.22,0.19,0.19,0.19,0.19,0.07,0.07,0.05,0.05,0.05,0.02
2023-05-01,zachodniopomorskie,Gryfiński,3206,0.00,0.33,31.84,2023-04-29,8.13,0.65,0.80,0.66,0.58,0.39,0.46,0.47,0.47,0.35,0.47,0.46,0.49,0.35,0.33,0.33
2023-05-01,zachodniopomorskie,Kamieński,3207,0.00,0.09,46.83,2023-04-29,4.67,0.12,0.21,0.18,0.15,0.18,0.18,0.15,0.15,0.06,0.09,0.12,0.09,0.06,0.09,0.09
2023-05-01,zachodniopomorskie,Kołobrzeski,3208,0.00,0.13,45.46,2023-04-29,7.93,0.27,0.31,0.27,0.27,0.25,0.13,0.13,0.14,0.13,0.16,0.11,0.11,0.13,0.13,0.13
2023-05-01,zachodniopomorskie,Koszaliński,3209,0.00,0.15,20.32,2023-04-29,6.65,0.17,0.26,0.17,0.15,0.11,0.15,0.15,0.15,0.11,0.11,0.13,0.17,0.15,0.15,0.15
2023-05-01,zachodniopomorskie,Myśliborski,3210,0.00,0.07,28.33,2023-04-29,6.54,0.22,0.24,0.22,0.15,0.15,0.13,0.11,0.11,0.13,0.13,0.15,0.09,0.09,0.07,0.07
2023-05-01,zachodniopomorskie,Policki,3211,0.00,0.37,33.19,2023-04-29,8.16,0.30,0.33,0.21,0.18,0.19,0.21,0.21,0.21,0.28,0.32,0.33,0.42,0.37,0.37,0.37
2023-05-01,zachodniopomorskie,Pyrzycki,3212,0.00,0.00,32.68,2023-04-29,3.92,0.07,0.07,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
