#REF!,,,,,,,,,t14,t13,t12,t11,t10,t9,t8,t7,t6,t5,t4,t3,t2,t1,t
,,,,,,,,,0.60,0.60,0.60,0.62,0.60,0.58,0.65,0.39,0.39,0.39,0.24,0.19,0.19,0.17,
,,,,,,,,,0.27,0.27,0.27,0.35,0.33,0.35,0.39,0.35,0.35,0.35,0.29,0.29,0.27,0.21,
,,,,,,,,,0.24,0.24,0.24,0.28,0.26,0.26,0.31,0.24,0.24,0.24,0.13,0.15,0.13,0.07,
,,,,,,,,,1.07,1.07,1.07,0.94,0.90,1.00,0.77,0.61,0.61,0.61,0.69,0.78,0.71,0.79,
,,,,,,,,,0.15,0.13,0.13,0.13,0.11,0.12,0.12,0.09,0.09,0.09,0.07,0.08,0.06,0.08,
,,,,,,,,,0.27,0.27,0.27,0.23,0.24,0.26,0.23,0.17,0.17,0.17,0.15,0.08,0.05,0.06,
,,,,,,,,,0.83,0.83,0.83,0.74,0.71,0.67,0.67,0.61,0.61,0.61,0.53,0.54,0.46,0.45,
,,,,,,,,,0.26,0.26,0.26,0.21,0.19,0.19,0.12,0.09,0.09,0.09,0.14,0.12,0.14,0.21,
,,,,,,,,,0.54,0.54,0.54,0.41,0.30,0.30,0.24,0.19,0.19,0.19,0.19,0.27,0.27,0.30,
,,,,,,,,,0.38,0.38,0.38,0.38,0.38,0.27,0.33,0.22,0.22,0.22,0.43,0.43,0.43,0.38,
,,,,,,,,,0.84,0.84,0.84,0.96,0.93,0.99,1.02,0.90,0.90,0.90,0.81,0.62,0.59,0.50,
,,,,,,,,,0.45,0.45,0.45,0.43,0.50,0.57,0.68,0.57,0.57,0.57,0.50,0.43,0.43,0.31,
,,,,,,,,,0.27,0.27,0.29,0.26,0.27,0.28,0.26,0.24,0.25,0.23,0.18,0.18,0.14,0.14,
,,,,,,,,,0.46,0.46,0.46,0.43,0.24,0.15,0.12,0.18,0.18,0.18,0.12,0.09,0.09,0.09,
,,,,,,,,,0.72,0.72,0.72,0.67,0.54,0.42,0.39,0.30,0.30,0.30,0.17,0.12,0.22,0.22,
,,,,,,,,,0.58,0.60,0.60,0.64,0.66,0.61,0.54,0.43,0.41,0.41,0.41,0.40,0.37,0.38,
,,,,,,,,,1.19,1.19,1.19,0.92,0.84,0.82,0.58,0.50,0.50,0.47,0.47,0.42,0.45,0.53,
,,,,,,,,,0.15,0.15,0.15,0.21,0.18,0.18,0.09,0.09,0.09,0.09,0.06,0.06,0.06,0.06,
,,,,,,,,,0.95,0.95,0.95,1.01,0.95,0.88,0.74,0.74,0.74,0.74,0.85,0.85,1.05,0.98,
,,,,,,,,,0.45,0.45,0.45,0.41,0.45,0.34,0.34,0.30,0.30,0.30,0.26,0.15,0.04,0.04,
,,,,,,,,,0.39,0.39,0.39,0.25,0.17,0.08,0.11,0.06,0.06,0.06,0.11,0.11,0.23,0.20,
,,,,,,,,,0.64,0.57,0.57,0.43,0.64,0.60,0.53,0.46,0.46,0.46,0.64,0.43,0.43,0.36,
,,,,,,,,,0.43,0.43,0.43,0.50,0.58,0.50,0.72,0.87,0.87,0.87,0.94,0.65,0.72,0.58,
,,,,,,,,,0.94,0.91,0.91,0.75,0.52,0.46,0.59,0.52,0.59,0.59,0.49,0.46,0.42,0.36,
,,,,,,,,,0.30,0.30,0.30,0.30,0.39,0.32,0.30,0.30,0.30,0.30,0.26,0.13,0.15,0.19,
,,,,,,,,,1.04,1.04,1.04,0.72,0.36,0.28,0.20,0.32,0.32,0.32,0.40,0.44,0.44,0.56,
,,,,,,,,,0.66,0.68,0.68,0.51,0.40,0.33,0.38,0.40,0.38,0.38,0.40,0.30,0.28,0.28,
,,,,,,,,,0.66,0.66,0.69,0.66,0.56,0.36,0.30,0.23,0.23,0.20,0.23,0.20,0.23,0.23,
,,,,,,,,,1.08,1.09,1.09,0.99,0.93,0.82,0.72,0.69,0.68,0.68,0.57,0.52,0.55,0.56,
,,,,,,,,,0.70,0.70,0.70,0.48,0.39,0.23,0.25,0.11,0.11,0.11,0.27,0.27,0.32,0.34,
,,,,,,,,,0.70,0.72,0.76,0.72,0.43,0.39,0.39,0.33,0.31,0.27,0.31,0.27,0.29,0.33,
,,,,,,,,,1.01,1.01,1.01,0.87,0.61,0.61,0.60,0.58,0.58,0.58,0.42,0.47,0.29,0.25,
,,,,,,,,,0.37,0.37,0.37,0.38,0.39,0.36,0.31,0.31,0.31,0.31,0.23,0.22,0.22,0.19,
,,,,,,,,,0.15,0.13,0.13,0.10,0.13,0.13,0.08,0.08,0.08,0.08,0.03,0.00,0.00,0.00,
,,,,,,,,,0.14,0.14,0.14,0.12,0.08,0.10,0.08,0.06,0.06,0.06,0.08,0.12,0.11,0.10,
,,,,,,,,,0.13,0.13,0.12,0.12,0.12,0.15,0.15,0.12,0.12,0.12,0.11,0.09,0.07,0.07,
,,,,,,,,,0.18,0.18,0.18,0.22,0.16,0.10,0.12,0.10,0.10,0.10,0.16,0.20,0.22,0.18,
,,,,,,,,,0.12,0.12,0.12,0.07,0.05,0.07,0.07,0.02,0.02,0.02,0.02,0.02,0.00,0.00,
,,,,,,,,,0.48,0.50,0.50,0.45,0.41,0.30,0.24,0.26,0.24,0.24,0.19,0.13,0.15,0.15,
,,,,,,,,,0.02,0.02,0.02,0.05,0.07,0.07,0.11,0.11,0.11,0.11,0.14,0.11,0.11,0.07,
,,,,,,,,,0.40,0.44,0.44,0.36,0.36,0.36,0.72,0.60,0.56,0.56,0.56,0.52,0.52,0.16,
,,,,,,,,,0.26,0.28,0.28,0.29,0.26,0.23,0.21,0.18,0.16,0.16,0.15,0.13,0.13,0.11,
,,,,,,,,,0.24,0.24,0.24,0.22,0.17,0.14,0.12,0.07,0.07,0.07,0.07,0.09,0.09,0.09,
,,,,,,,,,0.03,0.03,0.03,0.02,0.00,0.00,0.00,0.01,0.02,0.02,0.03,0.03,0.03,0.03,
,,,,,,,,,0.33,0.33,0.32,0.27,0.28,0.27,0.27,0.27,0.27,0.27,0.25,0.21,0.20,0.15,
,,,,,,,,,0.15,0.15,0.15,0.13,0.14,0.14,0.15,0.12,0.12,0.12,0.12,0.12,0.10,0.09,
,,,,,,,,,0.17,0.17,0.17,0.03,0.03,0.07,0.07,0.03,0.03,0.03,0.03,0.07,0.03,0.03,
,,,,,,,,,0.19,0.19,0.19,0.20,0.19,0.18,0.16,0.16,0.16,0.16,0.14,0.13,0.12,0.14,
,,,,,,,,,0.25,0.26,0.26,0.28,0.23,0.22,0.21,0.21,0.21,0.20,0.16,0.15,0.13,0.14,
,,,,,,,,,0.40,0.40,0.40,0.28,0.27,0.17,0.11,0.08,0.08,0.08,0.06,0.13,0.17,0.17,
,,,,,,,,,0.08,0.08,0.08,0.20,0.20,0.20,0.24,0.16,0.16,0.16,0.08,0.12,0.16,0.12,
,,,,,,,,,0.16,0.16,0.16,0.15,0.14,0.13,0.12,0.08,0.08,0.08,0.12,0.12,0.11,0.11,
,,,,,,,,,0.26,0.25,0.26,0.21,0.18,0.15,0.14,0.09,0.10,0.09,0.08,0.09,0.09,0.09,
,,,,,,,,,0.08,0.08,0.07,0.09,0.08,0.08,0.06,0.10,0.10,0.10,0.10,0.10,0.10,0.10,
,,,,,,,,,0.07,0.07,0.07,0.09,0.07,0.08,0.12,0.13,0.13,0.13,0.11,0.10,0.14,0.11,
,,,,,,,,,0.25,0.25,0.25,0.21,0.21,0.19,0.20,0.15,0.15,0.15,0.13,0.14,0.14,0.10,
,,,,,,,,,0.69,0.69,0.68,0.61,0.56,0.66,0.59,0.54,0.54,0.54,0.51,0.42,0.36,0.25,
,,,,,,,,,0.09,0.09,0.09,0.09,0.09,0.11,0.11,0.07,0.07,0.07,0.11,0.11,0.09,0.11,
,,,,,,,,,0.04,0.04,0.04,0.04,0.04,0.03,0.04,0.04,0.06,0.06,0.03,0.07,0.07,0.07,
,,,,,,,,,0.34,0.34,0.34,0.28,0.26,0.22,0.30,0.22,0.22,0.22,0.28,0.34,0.45,0.36,
,,,,,,,,,0.22,0.22,0.21,0.18,0.15,0.13,0.13,0.08,0.09,0.09,0.09,0.10,0.12,0.08,
,,,,,,,,,0.16,0.16,0.16,0.12,0.11,0.11,0.05,0.07,0.07,0.07,0.12,0.12,0.12,0.15,
,,,,,,,,,0.00,0.00,0.00,0.04,0.06,0.06,0.09,0.09,0.09,0.09,0.07,0.07,0.09,0.06,
,,,,,,,,,0.33,0.33,0.33,0.27,0.28,0.28,0.22,0.20,0.20,0.20,0.20,0.19,0.18,0.17,
,,,,,,,,,0.10,0.10,0.07,0.02,0.02,0.00,0.02,0.02,0.02,0.02,0.07,0.07,0.10,0.10,
,,,,,,,,,0.46,0.47,0.48,0.45,0.45,0.42,0.44,0.43,0.43,0.42,0.31,0.28,0.25,0.20,
,,,,,,,,,0.21,0.22,0.22,0.15,0.18,0.17,0.14,0.15,0.14,0.14,0.15,0.12,0.15,0.15,
,,,,,,,,,0.13,0.13,0.13,0.10,0.07,0.08,0.09,0.08,0.09,0.09,0.09,0.09,0.09,0.09,
,,,,,,,,,0.29,0.35,0.33,0.28,0.26,0.26,0.30,0.28,0.23,0.23,0.24,0.28,0.29,0.26,
,,,,,,,,,0.32,0.32,0.32,0.27,0.20,0.16,0.14,0.08,0.09,0.09,0.13,0.16,0.15,0.14,
,,,,,,,,,0.52,0.52,0.52,0.52,0.51,0.47,0.43,0.40,0.40,0.40,0.32,0.36,0.39,0.39,
,,,,,,,,,0.13,0.13,0.13,0.17,0.16,0.17,0.14,0.11,0.11,0.11,0.08,0.08,0.08,0.08,
,,,,,,,,,0.28,0.28,0.28,0.25,0.25,0.25,0.16,0.17,0.17,0.17,0.22,0.23,0.22,0.19,
,,,,,,,,,0.15,0.15,0.15,0.14,0.13,0.14,0.14,0.12,0.12,0.12,0.09,0.14,0.11,0.10,
,,,,,,,,,0.84,0.84,0.84,0.84,0.79,0.86,0.87,0.79,0.79,0.79,0.68,0.65,0.47,0.44,
,,,,,,,,,0.55,0.55,0.55,0.55,0.58,0.46,0.47,0.47,0.47,0.47,0.44,0.39,0.49,0.38,
,,,,,,,,,0.41,0.40,0.40,0.36,0.31,0.34,0.31,0.29,0.29,0.28,0.29,0.31,0.27,0.25,
,,,,,,,,,0.15,0.15,0.15,0.13,0.09,0.11,0.11,0.09,0.09,0.09,0.09,0.09,0.11,0.10,
,,,,,,,,,0.08,0.08,0.08,0.13,0.18,0.26,0.26,0.26,0.26,0.26,0.21,0.16,0.05,0.05,
,,,,,,,,,0.11,0.11,0.11,0.15,0.21,0.23,0.20,0.23,0.23,0.23,0.18,0.17,0.15,0.13,
,,,,,,,,,0.09,0.09,0.09,0.08,0.08,0.08,0.07,0.07,0.07,0.07,0.06,0.05,0.05,0.04,
,,,,,,,,,0.56,0.56,0.56,0.49,0.45,0.41,0.30,0.24,0.24,0.24,0.28,0.19,0.21,0.24,
,,,,,,,,,0.28,0.29,0.29,0.25,0.27,0.27,0.21,0.22,0.21,0.21,0.28,0.26,0.31,0.35,
,,,,,,,,,0.23,0.23,0.20,0.17,0.09,0.12,0.26,0.32,0.32,0.32,0.29,0.38,0.32,0.17,
,,,,,,,,,0.19,0.19,0.19,0.16,0.12,0.14,0.09,0.07,0.07,0.07,0.09,0.07,0.06,0.06,
,,,,,,,,,0.10,0.10,0.11,0.14,0.20,0.20,0.20,0.20,0.21,0.19,0.13,0.08,0.08,0.07,
,,,,,,,,,0.68,0.68,0.68,0.68,0.71,0.41,0.30,0.32,0.32,0.32,0.21,0.18,0.30,0.32,
,,,,,,,,,0.04,0.04,0.04,0.06,0.08,0.08,0.06,0.04,0.04,0.04,0.04,0.04,0.04,0.04,
,,,,,,,,,0.05,0.05,0.05,0.07,0.07,0.07,0.05,0.05,0.05,0.05,0.05,0.05,0.08,0.07,
,,,,,,,,,0.68,0.60,0.60,0.47,0.39,0.47,0.34,0.39,0.39,0.39,0.43,0.47,0.47,0.51,
,,,,,,,,,0.51,0.53,0.53,0.41,0.42,0.36,0.32,0.29,0.28,0.28,0.30,0.26,0.28,0.26,
,,,,,,,,,0.84,0.90,0.92,0.83,0.63,0.63,0.61,0.63,0.61,0.57,0.57,0.54,0.48,0.45,
,,,,,,,,,0.94,0.94,0.94,1.10,0.86,0.75,0.75,0.75,0.75,0.75,0.61,0.63,0.63,0.58,
,,,,,,,,,0.25,0.25,0.22,0.20,0.18,0.14,0.18,0.17,0.17,0.17,0.13,0.16,0.16,0.10,
,,,,,,,,,0.07,0.07,0.07,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.07,0.04,0.04,0.04,
,,,,,,,,,0.80,0.80,0.80,0.74,0.72,0.67,0.52,0.50,0.50,0.50,0.33,0.30,0.32,0.30,
,,,,,,,,,0.60,0.62,0.62,0.62,0.68,0.58,0.53,0.53,0.51,0.49,0.43,0.37,0.41,0.37,
,,,,,,,,,0.64,0.66,0.64,0.61,0.58,0.61,0.56,0.66,0.64,0.64,0.64,0.51,0.59,0.53,
,,,,,,,,,0.82,0.78,0.78,0.60,0.56,0.44,0.32,0.24,0.24,0.24,0.42,0.42,0.40,0.36,
,,,,,,,,,0.32,0.32,0.48,0.54,0.41,0.48,0.48,0.54,0.57,0.38,0.35,0.35,0.29,0.25,
,,,,,,,,,0.45,0.46,0.46,0.49,0.48,0.37,0.37,0.33,0.32,0.32,0.24,0.20,0.22,0.21,
,,,,,,,,,0.15,0.15,0.15,0.13,0.08,0.08,0.08,0.05,0.05,0.05,0.05,0.10,0.15,0.13,
,,,,,,,,,0.59,0.63,0.63,0.70,0.59,0.49,0.42,0.42,0.42,0.42,0.28,0.28,0.38,0.28,
,,,,,,,,,1.39,1.39,1.34,1.14,0.90,0.81,0.66,0.64,0.66,0.66,0.79,0.88,0.70,0.66,
,,,,,,,,,0.25,0.23,0.20,0.15,0.13,0.13,0.18,0.25,0.25,0.25,0.25,0.28,0.25,0.18,
,,,,,,,,,0.33,0.33,0.33,0.30,0.28,0.23,0.17,0.11,0.11,0.11,0.14,0.13,0.13,0.11,
,,,,,,,,,0.66,0.66,0.66,0.51,0.48,0.53,0.48,0.53,0.53,0.53,0.51,0.48,0.35,0.35,
,,,,,,,,,0.97,0.96,0.97,0.82,0.76,0.66,0.63,0.60,0.60,0.58,0.68,0.68,0.74,0.69,
,,,,,,,,,0.48,0.48,0.48,0.44,0.37,0.23,0.18,0.23,0.23,0.23,0.34,0.39,0.41,0.46,
,,,,,,,,,0.14,0.14,0.14,0.03,0.07,0.10,0.10,0.17,0.17,0.17,0.21,0.17,0.14,0.14,
,,,,,,,,,0.40,0.37,0.37,0.26,0.14,0.14,0.17,0.20,0.20,0.20,0.29,0.34,0.40,0.31,
,,,,,,,,,1.44,1.44,1.44,1.27,1.31,1.27,1.05,0.83,0.83,0.83,0.74,0.70,0.83,0.74,
,,,,,,,,,1.11,1.11,1.11,0.88,0.72,0.65,0.56,0.62,0.62,0.62,0.56,0.49,0.49,0.42,
,,,,,,,,,0.08,0.08,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.04,0.04,
,,,,,,,,,0.44,0.44,0.44,0.32,0.23,0.26,0.30,0.26,0.26,0.26,0.24,0.20,0.17,0.09,
,,,,,,,,,0.65,0.65,0.65,0.46,0.29,0.15,0.15,0.17,0.17,0.17,0.11,0.10,0.08,0.06,
,,,,,,,,,0.05,0.05,0.05,0.05,0.05,0.05,0.00,0.00,0.03,0.03,0.03,0.05,0.05,0.05,
,,,,,,,,,0.47,0.47,0.47,0.35,0.35,0.16,0.18,0.29,0.29,0.29,0.43,0.47,0.50,0.54,
,,,,,,,,,0.16,0.11,0.11,0.05,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.05,0.05,0.05,
,,,,,,,,,0.76,0.76,0.76,0.89,0.70,0.51,0.70,0.70,0.70,0.70,0.38,0.57,0.51,0.38,
,,,,,,,,,0.22,0.22,0.22,0.29,0.36,0.40,0.44,0.40,0.40,0.40,0.32,0.30,0.23,0.13,
,,,,,,,,,0.21,0.21,0.21,0.20,0.24,0.26,0.22,0.21,0.21,0.21,0.17,0.12,0.13,0.12,
,,,,,,,,,0.03,0.03,0.03,0.03,0.06,0.06,0.06,0.09,0.09,0.09,0.06,0.03,0.03,0.03,
,,,,,,,,,0.08,0.08,0.08,0.07,0.08,0.08,0.07,0.07,0.07,0.07,0.05,0.03,0.03,0.02,
,,,,,,,,,0.40,0.41,0.40,0.45,0.46,0.44,0.40,0.34,0.33,0.33,0.30,0.26,0.24,0.26,
,,,,,,,,,0.51,0.51,0.51,0.38,0.42,0.43,0.47,0.55,0.55,0.55,0.68,0.64,0.58,0.53,
,,,,,,,,,0.19,0.19,0.17,0.17,0.14,0.14,0.14,0.08,0.08,0.08,0.14,0.14,0.14,0.19,
,,,,,,,,,0.12,0.12,0.12,0.04,0.04,0.04,0.02,0.02,0.02,0.02,0.02,0.00,0.04,0.04,
,,,,,,,,,0.12,0.12,0.12,0.09,0.09,0.12,0.12,0.09,0.09,0.09,0.05,0.05,0.05,0.03,
,,,,,,,,,0.05,0.05,0.05,0.05,0.05,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,,,,,,,,,0.13,0.15,0.15,0.13,0.13,0.13,0.12,0.10,0.08,0.08,0.08,0.08,0.08,0.08,
,,,,,,,,,0.31,0.31,0.31,0.31,0.36,0.32,0.25,0.27,0.27,0.27,0.23,0.19,0.18,0.18,
,,,,,,,,,0.09,0.07,0.07,0.04,0.04,0.04,0.05,0.02,0.02,0.02,0.02,0.02,0.02,0.00,
,,,,,,,,,0.98,0.98,0.96,0.89,0.78,0.74,0.48,0.41,0.41,0.41,0.45,0.45,0.39,0.39,
,,,,,,,,,0.20,0.20,0.20,0.15,0.17,0.12,0.15,0.12,0.12,0.12,0.10,0.07,0.10,0.07,
,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.04,0.04,0.08,0.08,0.08,
,,,,,,,,,0.62,0.62,0.62,0.57,0.43,0.47,0.36,0.34,0.34,0.34,0.26,0.28,0.24,0.19,
,,,,,,,,,0.17,0.17,0.17,0.17,0.12,0.10,0.14,0.14,0.14,0.14,0.12,0.12,0.17,0.14,
,,,,,,,,,0.07,0.10,0.11,0.13,0.12,0.16,0.17,0.15,0.12,0.10,0.07,0.06,0.03,0.00,
,,,,,,,,,0.39,0.39,0.39,0.23,0.18,0.13,0.10,0.08,0.08,0.08,0.08,0.08,0.10,0.10,
,,,,,,,,,0.16,0.16,0.16,0.14,0.12,0.14,0.15,0.15,0.15,0.15,0.17,0.16,0.14,0.13,
,,,,,,,,,0.14,0.14,0.14,0.11,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,,,,,,,,,0.30,0.30,0.30,0.27,0.24,0.24,0.21,0.18,0.18,0.18,0.17,0.16,0.14,0.14,
,,,,,,,,,1.14,1.14,1.14,1.04,0.83,1.04,0.95,0.90,0.90,0.90,0.95,0.88,0.78,0.81,
,,,,,,,,,0.22,0.22,0.05,0.02,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.02,0.02,0.02,
,,,,,,,,,0.16,0.16,0.14,0.11,0.08,0.11,0.14,0.16,0.16,0.16,0.19,0.19,0.17,0.16,
,,,,,,,,,0.05,0.07,0.07,0.02,0.07,0.07,0.10,0.10,0.07,0.07,0.15,0.10,0.12,0.17,
,,,,,,,,,1.19,1.19,1.19,0.93,0.86,0.86,0.77,0.37,0.37,0.37,0.49,0.33,0.35,0.30,
,,,,,,,,,0.05,0.05,0.05,0.10,0.09,0.12,0.31,0.46,0.46,0.46,0.53,0.53,0.48,0.29,
,,,,,,,,,0.53,0.53,0.53,0.43,0.39,0.32,0.28,0.30,0.30,0.30,0.32,0.32,0.26,0.16,
,,,,,,,,,0.60,0.60,0.62,0.74,0.77,0.69,0.92,1.02,1.02,0.99,0.82,0.65,0.65,0.55,
,,,,,,,,,0.22,0.22,0.24,0.24,0.22,0.22,0.20,0.22,0.22,0.20,0.15,0.15,0.11,0.07,
,,,,,,,,,0.35,0.35,0.35,0.14,0.10,0.08,0.08,0.04,0.04,0.04,0.08,0.12,0.12,0.16,
,,,,,,,,,0.03,0.03,0.03,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,
,,,,,,,,,0.43,0.43,0.43,0.27,0.27,0.23,0.31,0.29,0.29,0.29,0.29,0.23,0.23,0.14,
,,,,,,,,,0.38,0.38,0.38,0.27,0.18,0.18,0.16,0.16,0.16,0.16,0.16,0.18,0.16,0.18,
,,,,,,,,,0.30,0.29,0.30,0.25,0.20,0.19,0.16,0.16,0.16,0.16,0.15,0.16,0.16,0.17,
,,,,,,,,,0.09,0.09,0.09,0.12,0.09,0.12,0.09,0.06,0.06,0.06,0.06,0.06,0.03,0.03,
,,,,,,,,,0.12,0.12,0.12,0.03,0.06,0.06,0.06,0.06,0.06,0.06,0.03,0.00,0.00,0.00,
,,,,,,,,,0.15,0.15,0.15,0.15,0.08,0.10,0.10,0.13,0.13,0.13,0.10,0.10,0.05,0.05,
,,,,,,,,,0.29,0.29,0.29,0.33,0.22,0.19,0.17,0.07,0.07,0.07,0.03,0.03,0.03,0.05,
,,,,,,,,,0.12,0.14,0.19,0.19,0.14,0.14,0.07,0.10,0.10,0.05,0.05,0.05,0.05,0.05,
,,,,,,,,,0.40,0.40,0.40,0.32,0.35,0.32,0.30,0.30,0.30,0.30,0.37,0.33,0.35,0.28,
,,,,,,,,,0.34,0.34,0.34,0.21,0.31,0.24,0.21,0.15,0.15,0.15,0.12,0.12,0.12,0.12,
,,,,,,,,,0.23,0.23,0.23,0.22,0.29,0.29,0.29,0.31,0.31,0.31,0.34,0.31,0.23,0.25,
,,,,,,,,,0.34,0.34,0.34,0.32,0.21,0.21,0.21,0.21,0.21,0.21,0.17,0.24,0.30,0.30,
,,,,,,,,,0.66,0.66,0.68,0.61,0.55,0.44,0.46,0.43,0.43,0.41,0.41,0.37,0.35,0.28,
,,,,,,,,,0.05,0.05,0.05,0.09,0.12,0.14,0.16,0.19,0.19,0.19,0.16,0.19,0.25,0.25,
,,,,,,,,,0.11,0.11,0.11,0.11,0.14,0.11,0.11,0.07,0.07,0.07,0.07,0.04,0.04,0.00,
,,,,,,,,,0.15,0.15,0.15,0.15,0.13,0.10,0.05,0.03,0.03,0.03,0.05,0.26,0.26,0.36,
,,,,,,,,,0.25,0.25,0.25,0.24,0.15,0.13,0.14,0.14,0.14,0.14,0.21,0.24,0.23,0.19,
,,,,,,,,,0.20,0.20,0.20,0.15,0.13,0.11,0.09,0.13,0.13,0.13,0.15,0.13,0.15,0.15,
,,,,,,,,,0.21,0.21,0.21,0.27,0.27,0.30,0.37,0.40,0.40,0.40,0.27,0.27,0.27,0.18,
,,,,,,,,,0.03,0.03,0.03,0.03,0.03,0.05,0.08,0.14,0.14,0.14,0.16,0.14,0.11,0.14,
,,,,,,,,,0.31,0.31,0.31,0.27,0.15,0.12,0.08,0.12,0.12,0.12,0.16,0.12,0.12,0.12,
,,,,,,,,,0.32,0.32,0.32,0.31,0.31,0.32,0.35,0.31,0.31,0.31,0.31,0.33,0.31,0.33,
,,,,,,,,,0.48,0.48,0.48,0.44,0.44,0.39,0.37,0.34,0.34,0.34,0.33,0.31,0.30,0.29,
,,,,,,,,,0.21,0.21,0.24,0.24,0.21,0.21,0.21,0.21,0.21,0.17,0.24,0.28,0.21,0.24,
