wojewodztwo,powiat_miasto,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt
śląskie,myszkowski,-,-,1,-,-,0.14,1,0,1,26,10,241,55,1,53,1,t2409
śląskie,pszczyński,-,-,9,-,-,0.81,0,0,0,43,9,347,77,9,67,1,t2410
śląskie,raciborski,-,-,8,-,-,0.74,3,1,2,27,8,263,89,9,79,1,t2411
śląskie,rybnicki,-,-,3,-,-,0.38,1,0,1,15,11,209,45,3,42,0,t2412
śląskie,tarnogórski,-,-,10,-,-,0.71,0,0,0,62,17,499,114,12,101,1,t2413
śląskie,bieruńsko-lędziński,-,-,6,-,-,1.0,1,0,1,35,12,176,48,6,40,2,t2414
śląskie,wodzisławski,-,-,9,-,-,0.57,5,1,4,50,13,373,129,20,108,1,t2415
śląskie,zawierciański,-,-,12,-,-,1.02,2,0,2,34,9,318,91,14,77,0,t2416
śląskie,żywiecki,-,-,12,-,-,0.79,1,0,1,62,11,483,114,14,100,0,t2417
śląskie,Bielsko-Biała,-,-,11,-,-,0.65,0,0,0,57,20,686,147,15,124,8,t2461
śląskie,Bytom,-,-,11,-,-,0.67,2,0,2,66,23,434,140,18,119,3,t2462
śląskie,Chorzów,-,-,23,-,-,2.14,0,0,0,61,17,334,128,27,100,1,t2463
śląskie,Częstochowa,-,-,20,-,-,0.91,1,0,1,67,29,764,223,24,198,1,t2464
śląskie,Dąbrowa Górnicza,-,-,13,-,-,1.09,0,0,0,60,26,402,106,14,89,3,t2465
śląskie,Gliwice,-,-,18,-,-,1.01,0,0,0,53,29,631,169,19,148,2,t2466
śląskie,Jastrzębie-Zdrój,-,-,4,-,-,0.45,0,0,0,41,19,197,88,4,82,2,t2467
śląskie,Jaworzno,-,-,13,-,-,1.43,2,0,2,38,22,261,161,13,146,2,t2468
śląskie,Katowice,-,-,44,-,-,1.51,1,0,1,112,61,1223,356,47,304,5,t2469
śląskie,Mysłowice,-,-,7,-,-,0.94,0,0,0,30,9,258,61,8,52,1,t2470
śląskie,Piekary Śląskie,-,-,4,-,-,0.73,0,0,0,21,4,171,46,4,39,3,t2471
śląskie,Ruda Śląska,-,-,8,-,-,0.58,0,0,0,62,24,465,117,9,108,0,t2472
śląskie,Rybnik,-,-,5,-,-,0.36,2,0,2,28,16,323,115,10,103,2,t2473
śląskie,Siemianowice Śląskie,-,-,4,-,-,0.6,0,0,0,21,14,216,64,5,58,1,t2474
śląskie,Sosnowiec,-,-,8,-,-,0.4,1,0,1,76,36,604,146,9,136,1,t2475
śląskie,Świętochłowice,-,-,6,-,-,1.22,0,0,0,20,15,135,35,6,29,0,t2476
śląskie,Tychy,-,-,7,-,-,0.55,1,0,1,48,40,457,101,7,93,1,t2477
śląskie,Zabrze,-,-,17,-,-,0.99,1,0,1,62,29,424,160,28,129,3,t2478
śląskie,Żory,-,-,1,-,-,0.16,1,0,1,18,12,184,45,1,43,1,t2479
świętokrzyskie,buski,-,-,5,-,-,0.7,0,0,0,2,8,147,71,5,65,1,t2601
świętokrzyskie,jędrzejowski,-,-,2,-,-,0.23,0,0,0,12,13,178,119,2,117,0,t2602
świętokrzyskie,kazimierski,-,-,0,-,-,0.0,0,0,0,6,3,69,28,1,27,0,t2603
świętokrzyskie,kielecki,-,-,9,-,-,0.43,2,0,2,36,19,367,368,16,349,3,t2604
świętokrzyskie,konecki,-,-,1,-,-,0.13,0,0,0,10,5,111,60,1,59,0,t2605
świętokrzyskie,opatowski,-,-,7,-,-,1.35,0,0,0,13,10,156,47,9,38,0,t2606
świętokrzyskie,ostrowiecki,-,-,7,-,-,0.65,0,0,0,23,25,251,57,10,47,0,t2607
świętokrzyskie,pińczowski,-,-,1,-,-,0.26,0,0,0,1,3,73,45,1,44,0,t2608
świętokrzyskie,sandomierski,-,-,10,-,-,1.3,1,0,1,24,14,247,98,21,77,0,t2609
świętokrzyskie,skarżyski,-,-,1,-,-,0.14,0,0,0,18,11,160,120,3,117,0,t2610
świętokrzyskie,starachowicki,-,-,7,-,-,0.79,0,0,0,14,9,212,65,8,57,0,t2611
świętokrzyskie,staszowski,-,-,3,-,-,0.42,0,0,0,9,9,147,92,6,86,0,t2612
świętokrzyskie,włoszczowski,-,-,2,-,-,0.45,1,0,1,12,3,74,37,2,34,1,t2613
świętokrzyskie,Kielce,-,-,22,-,-,1.13,0,0,0,67,30,409,259,26,232,1,t2661
warmińsko-mazurskie,bartoszycki,-,-,28,-,-,4.92,1,0,1,60,25,356,106,29,73,4,t2801
warmińsko-mazurskie,braniewski,-,-,2,-,-,0.49,3,0,3,32,4,280,36,2,34,0,t2802
warmińsko-mazurskie,działdowski,-,-,11,-,-,1.69,1,0,1,48,31,518,128,15,113,0,t2803
warmińsko-mazurskie,elbląski,-,-,7,-,-,1.23,0,0,0,33,12,449,67,8,59,0,t2804
warmińsko-mazurskie,ełcki,-,-,21,-,-,2.29,2,0,2,26,24,421,116,22,93,1,t2805
warmińsko-mazurskie,giżycki,-,-,11,-,-,1.95,0,0,0,46,32,337,54,12,41,1,t2806
warmińsko-mazurskie,iławski,-,-,13,-,-,1.4,5,0,5,46,17,582,93,13,77,3,t2807
warmińsko-mazurskie,kętrzyński,-,-,13,-,-,2.09,4,0,4,43,31,396,55,14,41,0,t2808
warmińsko-mazurskie,lidzbarski,-,-,6,-,-,1.46,0,0,0,22,14,242,42,6,35,1,t2809
warmińsko-mazurskie,mrągowski,-,-,5,-,-,1.01,1,1,0,32,19,251,40,5,35,0,t2810
warmińsko-mazurskie,nidzicki,-,-,6,-,-,1.83,1,1,0,32,16,306,38,9,29,0,t2811
warmińsko-mazurskie,nowomiejski,-,-,10,-,-,2.28,2,0,2,33,7,301,51,10,39,2,t2812
warmińsko-mazurskie,olecki,-,-,4,-,-,1.17,0,0,0,23,16,193,34,5,28,1,t2813
warmińsko-mazurskie,olsztyński,-,-,42,-,-,3.3,1,0,1,130,69,991,187,45,141,1,t2814
warmińsko-mazurskie,ostródzki,-,-,33,-,-,3.18,0,0,0,91,71,910,144,36,104,4,t2815
warmińsko-mazurskie,piski,-,-,22,-,-,3.93,0,0,0,62,13,565,95,24,71,0,t2816
warmińsko-mazurskie,szczycieński,-,-,25,-,-,3.61,0,0,0,66,26,486,115,26,89,0,t2817
warmińsko-mazurskie,gołdapski,-,-,1,-,-,0.38,2,2,0,24,8,172,14,1,13,0,t2818
warmińsko-mazurskie,węgorzewski,-,-,4,-,-,1.77,1,0,1,9,6,180,15,4,11,0,t2819
warmińsko-mazurskie,Elbląg,-,-,28,-,-,2.35,1,0,1,81,40,931,168,32,134,2,t2861
warmińsko-mazurskie,Olsztyn,-,-,62,-,-,3.61,2,0,2,172,114,1238,322,64,255,3,t2862
wielkopolskie,chodzieski,-,-,3,-,-,0.64,0,0,0,22,5,150,34,3,31,0,t3001
wielkopolskie,czarnkowsko-trzcianecki,-,-,12,-,-,1.38,0,0,0,63,42,611,70,14,56,0,t3002
wielkopolskie,gnieźnieński,-,-,28,-,-,1.93,0,0,0,61,57,724,160,33,127,0,t3003
wielkopolskie,gostyński,-,-,9,-,-,1.19,0,0,0,17,5,304,83,9,73,1,t3004
wielkopolskie,grodziski,-,-,12,-,-,2.31,0,0,0,36,21,267,79,12,67,0,t3005
wielkopolskie,jarociński,-,-,2,-,-,0.28,0,0,0,31,2,330,53,2,50,1,t3006
wielkopolskie,kaliski,-,-,4,-,-,0.48,1,0,1,17,6,296,155,9,145,1,t3007
wielkopolskie,kępiński,-,-,1,-,-,0.18,3,2,1,24,6,380,54,1,53,0,t3008
wielkopolskie,kolski,-,-,4,-,-,0.46,0,0,0,28,8,238,131,7,124,0,t3009
wielkopolskie,koniński,-,-,7,-,-,0.54,4,0,4,69,35,516,68,7,61,0,t3010
wielkopolskie,kościański,-,-,3,-,-,0.38,0,0,0,38,17,278,212,8,203,1,t3011
wielkopolskie,krotoszyński,-,-,3,-,-,0.39,0,0,0,32,31,368,59,4,54,1,t3012
wielkopolskie,leszczyński,-,-,10,-,-,1.74,0,0,0,26,6,211,52,10,41,1,t3013
wielkopolskie,międzychodzki,-,-,0,-,-,0.0,0,0,0,13,21,199,42,5,37,0,t3014
wielkopolskie,nowotomyski,-,-,3,-,-,0.4,0,0,0,39,20,445,73,4,69,0,t3015
wielkopolskie,obornicki,-,-,11,-,-,1.84,0,0,0,31,6,314,56,11,45,0,t3016
wielkopolskie,ostrowski,-,-,8,-,-,0.5,2,2,0,50,50,508,110,12,97,1,t3017
wielkopolskie,ostrzeszowski,-,-,0,-,-,0.0,0,0,0,11,4,259,36,0,35,1,t3018
wielkopolskie,pilski,-,-,10,-,-,0.74,1,0,1,59,52,543,129,10,119,0,t3019
wielkopolskie,pleszewski,-,-,1,-,-,0.16,0,0,0,20,3,157,74,11,63,0,t3020
wielkopolskie,poznański,-,-,80,-,-,1.98,1,0,1,402,213,3159,499,96,394,9,t3021
wielkopolskie,rawicki,-,-,2,-,-,0.33,0,0,0,20,12,192,33,3,30,0,t3022
wielkopolskie,słupecki,-,-,8,-,-,1.36,0,0,0,34,39,295,31,9,21,1,t3023
wielkopolskie,szamotulski,-,-,16,-,-,1.74,0,0,0,58,21,672,95,17,78,0,t3024
wielkopolskie,średzki,-,-,13,-,-,2.2,0,0,0,28,10,432,63,15,46,2,t3025
wielkopolskie,śremski,-,-,14,-,-,2.28,1,0,1,32,12,277,84,18,63,3,t3026
wielkopolskie,turecki,-,-,1,-,-,0.12,0,0,0,13,13,285,39,1,37,1,t3027
wielkopolskie,wągrowiecki,-,-,3,-,-,0.43,1,0,1,26,1,255,81,9,71,1,t3028
wielkopolskie,wolsztyński,-,-,2,-,-,0.35,0,0,0,18,8,237,46,2,44,0,t3029
wielkopolskie,wrzesiński,-,-,15,-,-,1.92,0,0,0,67,60,595,67,17,50,0,t3030
wielkopolskie,złotowski,-,-,4,-,-,0.58,1,0,1,30,29,463,61,4,57,0,t3031
wielkopolskie,Kalisz,-,-,8,-,-,0.8,0,0,0,26,14,258,185,13,171,1,t3061
wielkopolskie,Konin,-,-,5,-,-,0.68,4,0,4,41,17,382,31,5,25,1,t3062
wielkopolskie,Leszno,-,-,5,-,-,0.79,2,2,0,20,12,254,69,6,63,0,t3063
wielkopolskie,Poznań,-,-,106,-,-,1.99,6,2,4,419,253,3635,861,126,722,13,t3064
zachodniopomorskie,białogardzki,-,-,7,-,-,1.48,0,0,0,22,19,345,45,8,34,3,t3201
zachodniopomorskie,choszczeński,-,-,17,-,-,3.54,0,0,0,37,18,394,73,20,49,4,t3202
zachodniopomorskie,drawski,-,-,14,-,-,2.46,3,0,3,43,16,344,80,17,63,0,t3203
zachodniopomorskie,goleniowski,-,-,10,-,-,1.21,0,0,0,71,32,631,114,17,95,2,t3204
zachodniopomorskie,gryficki,-,-,4,-,-,0.67,0,0,0,41,42,456,49,4,41,4,t3205
zachodniopomorskie,gryfiński,-,-,32,-,-,3.92,0,0,0,79,42,842,153,38,113,2,t3206
zachodniopomorskie,kamieński,-,-,8,-,-,1.71,0,0,0,26,29,362,45,8,37,0,t3207
zachodniopomorskie,kołobrzeski,-,-,23,-,-,2.9,0,0,0,64,71,702,119,26,89,4,t3208
zachodniopomorskie,koszaliński,-,-,2,-,-,0.3,1,0,1,43,34,522,104,10,91,3,t3209
zachodniopomorskie,myśliborski,-,-,11,-,-,1.68,0,0,0,27,23,351,92,25,67,0,t3210
zachodniopomorskie,policki,-,-,11,-,-,1.35,1,0,1,51,39,716,103,12,86,5,t3211
zachodniopomorskie,pyrzycki,-,-,11,-,-,2.8,0,0,0,66,29,370,84,12,68,4,t3212
zachodniopomorskie,sławieński,-,-,18,-,-,3.21,0,0,0,25,23,350,99,21,76,2,t3213
zachodniopomorskie,stargardzki,-,-,23,-,-,1.91,2,0,2,74,63,758,135,24,108,3,t3214
zachodniopomorskie,szczecinecki,-,-,32,-,-,4.13,3,0,3,66,60,378,115,34,80,1,t3215
zachodniopomorskie,świdwiński,-,-,17,-,-,3.65,0,0,0,43,15,312,60,17,42,1,t3216
zachodniopomorskie,wałecki,-,-,4,-,-,0.76,0,0,0,36,26,342,57,4,52,1,t3217
zachodniopomorskie,łobeski,-,-,4,-,-,1.1,0,0,0,13,10,236,31,6,24,1,t3218
zachodniopomorskie,Koszalin,-,-,7,-,-,0.65,0,0,0,75,73,852,196,25,169,2,t3261
zachodniopomorskie,Szczecin,-,-,132,-,-,3.29,4,0,4,323,172,2936,700,150,537,13,t3262
zachodniopomorskie,Świnoujście,-,-,5,-,-,1.22,0,0,0,27,17,361,44,5,38,1,t3263
