wojewodztwo,powiat_miasto,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt
pomorskie,kościerski,-,-,22.0,-,-,3.02,,,,22,10.0,301,89,24,64,1,t2206
pomorskie,kwidzyński,-,-,17.0,-,-,2.05,,,,46,16.0,482,73,20,52,1,t2207
pomorskie,lęborski,-,-,15.0,-,-,2.27,,,,35,7.0,231,91,16,75,0,t2208
pomorskie,malborski,-,-,32.0,-,-,5.05,3.0,2.0,1.0,50,58.0,552,110,32,69,9,t2209
pomorskie,nowodworski,-,-,18.0,-,-,5.07,,,,22,4.0,326,52,19,33,0,t2210
pomorskie,pucki,-,-,52.0,-,-,5.96,2.0,,2.0,62,19.0,584,168,54,109,5,t2211
pomorskie,słupski,-,-,43.0,-,-,4.35,4.0,,4.0,55,22.0,654,179,49,125,5,t2212
pomorskie,starogardzki,-,-,37.0,-,-,2.88,3.0,2.0,1.0,52,11.0,572,148,43,103,2,t2213
pomorskie,tczewski,-,-,36.0,-,-,3.11,11.0,,11.0,66,20.0,678,129,40,89,0,t2214
pomorskie,wejherowski,-,-,105.0,-,-,4.8,3.0,,3.0,132,67.0,1297,299,113,185,1,t2215
pomorskie,sztumski,-,-,35.0,-,-,8.51,2.0,,2.0,23,11.0,332,74,36,35,3,t2216
pomorskie,Gdańsk,-,-,274.0,-,-,5.81,7.0,1.0,6.0,382,162.0,3554,1265,309,904,52,t2261
pomorskie,Gdynia,-,-,158.0,-,-,6.43,2.0,,2.0,222,72.0,1462,556,168,379,9,t2262
pomorskie,Słupsk,-,-,69.0,-,-,7.64,2.0,1.0,1.0,53,26.0,662,300,74,217,9,t2263
pomorskie,Sopot,-,-,11.0,-,-,3.09,2.0,1.0,1.0,24,5.0,162,57,16,37,4,t2264
śląskie,będziński,-,-,44.0,-,-,2.98,5.0,,5.0,71,7.0,506,174,49,120,5,t2401
śląskie,bielski,-,-,46.0,-,-,2.77,,,,44,8.0,477,188,50,134,4,t2402
śląskie,cieszyński,-,-,47.0,-,-,2.64,,,,54,9.0,483,230,52,162,16,t2403
śląskie,częstochowski,-,-,33.0,-,-,2.46,2.0,,2.0,45,6.0,314,134,33,100,1,t2404
śląskie,gliwicki,-,-,34.0,-,-,2.94,3.0,,3.0,80,6.0,439,131,39,89,3,t2405
śląskie,kłobucki,-,-,20.0,-,-,2.37,,,,23,8.0,188,83,23,58,2,t2406
śląskie,lubliniecki,-,-,20.0,-,-,2.62,3.0,,3.0,34,9.0,219,77,21,56,0,t2407
śląskie,mikołowski,-,-,21.0,-,-,2.12,2.0,,2.0,33,8.0,354,125,25,100,0,t2408
śląskie,myszkowski,-,-,22.0,-,-,3.11,1.0,1.0,,19,1.0,237,88,23,64,1,t2409
śląskie,pszczyński,-,-,28.0,-,-,2.51,1.0,,1.0,32,1.0,278,84,28,54,2,t2410
śląskie,raciborski,-,-,17.0,-,-,1.58,1.0,,1.0,23,11.0,179,74,22,52,0,t2411
śląskie,rybnicki,-,-,6.0,-,-,0.77,1.0,,1.0,17,2.0,179,75,7,67,1,t2412
śląskie,tarnogórski,-,-,64.0,-,-,4.55,,,,66,10.0,469,220,71,146,3,t2413
śląskie,bieruńsko-lędziński,-,-,13.0,-,-,2.17,2.0,1.0,1.0,14,4.0,135,49,14,35,0,t2414
śląskie,wodzisławski,-,-,35.0,-,-,2.23,,,,44,4.0,295,145,47,95,3,t2415
śląskie,zawierciański,-,-,22.0,-,-,1.88,1.0,,1.0,38,9.0,362,119,24,89,6,t2416
śląskie,żywiecki,-,-,65.0,-,-,4.26,1.0,,1.0,42,5.0,453,169,65,100,4,t2417
śląskie,Bielsko-Biała,-,-,53.0,-,-,3.11,1.0,,1.0,54,16.0,588,221,56,159,6,t2461
śląskie,Bytom,-,-,70.0,-,-,4.26,,,,83,13.0,477,279,73,202,4,t2462
śląskie,Chorzów,-,-,37.0,-,-,3.44,4.0,,4.0,39,5.0,289,115,40,74,1,t2463
śląskie,Częstochowa,-,-,68.0,-,-,3.1,3.0,,3.0,77,22.0,591,334,71,254,9,t2464
śląskie,Dąbrowa Górnicza,-,-,34.0,-,-,2.86,4.0,,4.0,54,15.0,394,125,34,90,1,t2465
śląskie,Gliwice,-,-,58.0,-,-,3.26,6.0,,6.0,110,18.0,654,219,60,156,3,t2466
śląskie,Jastrzębie-Zdrój,-,-,6.0,-,-,0.68,,,,27,4.0,154,66,6,59,1,t2467
śląskie,Jaworzno,-,-,9.0,-,-,0.99,1.0,,1.0,14,7.0,246,52,11,40,1,t2468
śląskie,Katowice,-,-,100.0,-,-,3.43,3.0,,3.0,134,31.0,856,398,107,285,6,t2469
śląskie,Mysłowice,-,-,11.0,-,-,1.47,1.0,,1.0,19,4.0,210,68,11,56,1,t2470
śląskie,Piekary Śląskie,-,-,21.0,-,-,3.83,1.0,,1.0,34,4.0,205,68,23,43,2,t2471
śląskie,Ruda Śląska,-,-,53.0,-,-,3.87,5.0,,5.0,62,8.0,499,165,57,107,1,t2472
śląskie,Rybnik,-,-,28.0,-,-,2.03,4.0,,4.0,50,13.0,336,116,32,81,3,t2473
śląskie,Siemianowice Śląskie,-,-,15.0,-,-,2.25,,,,20,5.0,168,72,15,56,1,t2474
śląskie,Sosnowiec,-,-,35.0,-,-,1.76,1.0,,1.0,70,16.0,555,196,42,152,2,t2475
śląskie,Świętochłowice,-,-,21.0,-,-,4.25,1.0,,1.0,26,3.0,145,66,21,44,1,t2476
śląskie,Tychy,-,-,75.0,-,-,5.89,5.0,,5.0,63,17.0,478,188,79,107,2,t2477
śląskie,Zabrze,-,-,43.0,-,-,2.5,2.0,,2.0,68,8.0,479,186,53,131,2,t2478
śląskie,Żory,-,-,25.0,-,-,3.99,,,,18,8.0,206,71,27,44,0,t2479
świętokrzyskie,buski,-,-,5.0,-,-,0.7,2.0,1.0,1.0,5,4.0,113,40,6,34,0,t2601
świętokrzyskie,jędrzejowski,-,-,15.0,-,-,1.76,,,,15,4.0,185,81,17,62,2,t2602
świętokrzyskie,kazimierski,-,-,3.0,-,-,0.9,,,,16,2.0,69,26,3,23,0,t2603
świętokrzyskie,kielecki,-,-,19.0,-,-,0.9,4.0,,4.0,33,17.0,271,126,20,102,4,t2604
świętokrzyskie,konecki,-,-,6.0,-,-,0.75,1.0,,1.0,5,2.0,130,62,6,55,1,t2605
świętokrzyskie,opatowski,-,-,4.0,-,-,0.77,1.0,,1.0,17,4.0,112,39,4,33,2,t2606
świętokrzyskie,ostrowiecki,-,-,21.0,-,-,1.94,3.0,,3.0,44,13.0,275,103,28,70,5,t2607
świętokrzyskie,pińczowski,-,-,1.0,-,-,0.26,,,,1,2.0,84,11,1,9,1,t2608
świętokrzyskie,sandomierski,-,-,22.0,-,-,2.87,2.0,,2.0,36,9.0,298,104,25,78,1,t2609
świętokrzyskie,skarżyski,-,-,5.0,-,-,0.68,1.0,,1.0,18,15.0,114,53,5,47,1,t2610
świętokrzyskie,starachowicki,-,-,8.0,-,-,0.9,1.0,,1.0,19,8.0,241,60,13,46,1,t2611
świętokrzyskie,staszowski,-,-,18.0,-,-,2.51,2.0,,2.0,9,6.0,164,129,19,110,0,t2612
świętokrzyskie,włoszczowski,-,-,2.0,-,-,0.45,,,,4,3.0,69,38,2,36,0,t2613
świętokrzyskie,Kielce,-,-,30.0,-,-,1.54,3.0,,3.0,54,20.0,256,214,33,174,7,t2661
warmińsko-mazurskie,bartoszycki,-,-,51.0,-,-,8.96,4.0,1.0,3.0,23,3.0,358,109,53,56,0,t2801
warmińsko-mazurskie,braniewski,-,-,19.0,-,-,4.64,1.0,,1.0,38,7.0,280,45,19,25,1,t2802
warmińsko-mazurskie,działdowski,-,-,33.0,-,-,5.08,1.0,,1.0,23,4.0,470,120,36,84,0,t2803
warmińsko-mazurskie,elbląski,-,-,55.0,-,-,9.64,1.0,,1.0,53,12.0,600,104,55,46,3,t2804
warmińsko-mazurskie,ełcki,-,-,24.0,-,-,2.62,,,,48,21.0,385,151,25,126,0,t2805
warmińsko-mazurskie,giżycki,-,-,54.0,-,-,9.56,,,,36,3.0,373,100,55,45,0,t2806
warmińsko-mazurskie,iławski,-,-,36.0,-,-,3.88,1.0,,1.0,89,16.0,708,175,36,135,4,t2807
warmińsko-mazurskie,kętrzyński,-,-,41.0,-,-,6.61,1.0,,1.0,39,4.0,387,98,44,54,0,t2808
warmińsko-mazurskie,lidzbarski,-,-,38.0,-,-,9.26,,,,21,2.0,199,93,38,55,0,t2809
warmińsko-mazurskie,mrągowski,-,-,28.0,-,-,5.64,,,,28,,260,347,29,311,7,t2810
warmińsko-mazurskie,nidzicki,-,-,17.0,-,-,5.19,1.0,,1.0,28,1.0,251,67,17,45,5,t2811
warmińsko-mazurskie,nowomiejski,-,-,26.0,-,-,5.94,,,,36,9.0,334,73,26,44,3,t2812
warmińsko-mazurskie,olecki,-,-,16.0,-,-,4.7,,,,18,8.0,226,40,16,23,1,t2813
warmińsko-mazurskie,olsztyński,-,-,97.0,-,-,7.63,,,,111,21.0,1160,325,104,215,6,t2814
warmińsko-mazurskie,ostródzki,-,-,87.0,-,-,8.37,1.0,,1.0,101,19.0,938,197,93,101,3,t2815
warmińsko-mazurskie,piski,-,-,37.0,-,-,6.61,,,,59,5.0,428,105,37,68,0,t2816
warmińsko-mazurskie,szczycieński,-,-,44.0,-,-,6.35,2.0,,2.0,68,9.0,407,107,46,61,0,t2817
warmińsko-mazurskie,gołdapski,-,-,17.0,-,-,6.38,1.0,1.0,,12,3.0,170,24,17,7,0,t2818
warmińsko-mazurskie,węgorzewski,-,-,31.0,-,-,13.74,,,,24,,173,73,31,42,0,t2819
warmińsko-mazurskie,Elbląg,-,-,101.0,-,-,8.48,1.0,,1.0,159,30.0,1035,228,105,111,12,t2861
warmińsko-mazurskie,Olsztyn,-,-,136.0,-,-,7.91,,,,195,52.0,1429,521,144,368,9,t2862
wielkopolskie,chodzieski,-,-,10.0,-,-,2.13,2.0,,2.0,15,1.0,142,30,11,19,0,t3001
wielkopolskie,czarnkowsko-trzcianecki,-,-,50.0,-,-,5.76,1.0,,1.0,55,9.0,610,126,55,71,0,t3002
wielkopolskie,gnieźnieński,-,-,103.0,-,-,7.08,1.0,1.0,,63,16.0,674,226,106,115,5,t3003
wielkopolskie,gostyński,-,-,14.0,-,-,1.84,1.0,,1.0,18,2.0,190,71,17,52,2,t3004
wielkopolskie,grodziski,-,-,19.0,-,-,3.66,,,,11,,257,51,19,31,1,t3005
wielkopolskie,jarociński,-,-,10.0,-,-,1.4,2.0,,2.0,23,,279,69,10,58,1,t3006
wielkopolskie,kaliski,-,-,19.0,-,-,2.29,2.0,,2.0,15,2.0,226,77,19,58,0,t3007
wielkopolskie,kępiński,-,-,11.0,-,-,1.95,,,,15,2.0,248,71,15,56,0,t3008
wielkopolskie,kolski,-,-,11.0,-,-,1.27,3.0,1.0,2.0,24,4.0,245,63,14,49,0,t3009
wielkopolskie,koniński,-,-,19.0,-,-,1.46,3.0,,3.0,41,15.0,476,69,21,46,2,t3010
wielkopolskie,kościański,-,-,11.0,-,-,1.39,,,,34,6.0,381,81,13,68,0,t3011
wielkopolskie,krotoszyński,-,-,18.0,-,-,2.33,,,,31,5.0,317,59,18,41,0,t3012
wielkopolskie,leszczyński,-,-,26.0,-,-,4.52,,,,14,2.0,218,65,27,38,0,t3013
wielkopolskie,międzychodzki,-,-,20.0,-,-,5.45,,,,18,5.0,153,131,21,110,0,t3014
wielkopolskie,nowotomyski,-,-,24.0,-,-,3.17,,,,51,4.0,397,73,27,46,0,t3015
wielkopolskie,obornicki,-,-,35.0,-,-,5.85,,,,37,5.0,393,82,37,44,1,t3016
wielkopolskie,ostrowski,-,-,38.0,-,-,2.35,8.0,7.0,1.0,62,11.0,399,182,40,141,1,t3017
wielkopolskie,ostrzeszowski,-,-,5.0,-,-,0.9,1.0,,1.0,13,1.0,180,37,7,30,0,t3018
wielkopolskie,pilski,-,-,53.0,-,-,3.9,1.0,1.0,,53,11.0,647,229,65,164,0,t3019
wielkopolskie,pleszewski,-,-,9.0,-,-,1.43,1.0,1.0,,16,4.0,180,49,10,36,3,t3020
wielkopolskie,poznański,-,-,307.0,-,-,7.61,6.0,5.0,1.0,379,68.0,2874,857,320,524,13,t3021
wielkopolskie,rawicki,-,-,13.0,-,-,2.16,,,,24,1.0,229,36,13,23,0,t3022
wielkopolskie,słupecki,-,-,18.0,-,-,3.05,,,,49,6.0,483,36,18,17,1,t3023
wielkopolskie,szamotulski,-,-,59.0,-,-,6.43,1.0,,1.0,68,7.0,802,145,61,83,1,t3024
wielkopolskie,średzki,-,-,26.0,-,-,4.4,1.0,,1.0,44,2.0,353,60,27,33,0,t3025
wielkopolskie,śremski,-,-,17.0,-,-,2.77,1.0,1.0,,22,3.0,276,84,18,66,0,t3026
wielkopolskie,turecki,-,-,7.0,-,-,0.84,1.0,,1.0,17,14.0,250,53,11,40,2,t3027
wielkopolskie,wągrowiecki,-,-,21.0,-,-,2.99,,,,13,13.0,244,85,23,61,1,t3028
wielkopolskie,wolsztyński,-,-,18.0,-,-,3.13,,,,18,5.0,158,67,19,48,0,t3029
wielkopolskie,wrzesiński,-,-,58.0,-,-,7.43,3.0,3.0,,62,18.0,624,103,60,42,1,t3030
wielkopolskie,złotowski,-,-,66.0,-,-,9.53,,,,39,10.0,465,120,69,51,0,t3031
wielkopolskie,Kalisz,-,-,11.0,-,-,1.1,,,,36,3.0,267,87,16,71,0,t3061
wielkopolskie,Konin,-,-,17.0,-,-,2.32,2.0,,2.0,36,10.0,347,55,18,35,2,t3062
wielkopolskie,Leszno,-,-,21.0,-,-,3.32,1.0,,1.0,20,6.0,234,70,23,47,0,t3063
wielkopolskie,Poznań,-,-,421.0,-,-,7.89,12.0,11.0,1.0,458,92.0,3206,1368,440,908,20,t3064
zachodniopomorskie,białogardzki,-,-,24.0,-,-,5.06,,,,26,25.0,360,58,25,29,4,t3201
zachodniopomorskie,choszczeński,-,-,17.0,-,-,3.54,2.0,,2.0,11,10.0,399,59,18,38,3,t3202
zachodniopomorskie,drawski,-,-,56.0,-,-,9.85,,,,68,11.0,556,129,58,68,3,t3203
zachodniopomorskie,goleniowski,-,-,60.0,-,-,7.28,3.0,,3.0,43,47.0,766,144,60,80,4,t3204
zachodniopomorskie,gryficki,-,-,26.0,-,-,4.33,1.0,,1.0,32,18.0,394,74,30,42,2,t3205
zachodniopomorskie,gryfiński,-,-,30.0,-,-,3.68,2.0,,2.0,66,55.0,878,132,30,100,2,t3206
zachodniopomorskie,kamieński,-,-,22.0,-,-,4.69,2.0,,2.0,79,26.0,403,57,24,31,2,t3207
zachodniopomorskie,kołobrzeski,-,-,16.0,-,-,2.02,1.0,,1.0,41,18.0,502,77,21,55,1,t3208
zachodniopomorskie,koszaliński,-,-,38.0,-,-,5.72,1.0,,1.0,50,21.0,485,128,43,81,4,t3209
zachodniopomorskie,myśliborski,-,-,12.0,-,-,1.83,3.0,,3.0,23,19.0,329,66,14,50,2,t3210
zachodniopomorskie,policki,-,-,66.0,-,-,8.13,,,,103,61.0,857,137,66,69,2,t3211
zachodniopomorskie,pyrzycki,-,-,12.0,-,-,3.06,,,,33,13.0,307,55,15,39,1,t3212
zachodniopomorskie,sławieński,-,-,19.0,-,-,3.39,,,,36,35.0,372,63,24,39,0,t3213
zachodniopomorskie,stargardzki,-,-,67.0,-,-,5.58,4.0,,4.0,70,25.0,831,201,68,130,3,t3214
zachodniopomorskie,szczecinecki,-,-,57.0,-,-,7.36,2.0,,2.0,51,13.0,414,115,59,56,0,t3215
zachodniopomorskie,świdwiński,-,-,31.0,-,-,6.66,2.0,,2.0,45,6.0,297,66,31,34,1,t3216
zachodniopomorskie,wałecki,-,-,31.0,-,-,5.86,3.0,,3.0,44,5.0,425,56,31,25,0,t3217
zachodniopomorskie,łobeski,-,-,28.0,-,-,7.67,,,,18,16.0,327,56,28,27,1,t3218
zachodniopomorskie,Koszalin,-,-,58.0,-,-,5.43,,,,104,31.0,765,250,74,167,9,t3261
zachodniopomorskie,Szczecin,-,-,297.0,-,-,7.41,4.0,,4.0,369,214.0,3112,862,324,524,14,t3262
zachodniopomorskie,Świnoujście,-,-,29.0,-,-,7.1,,,,42,11.0,323,82,30,51,1,t3263
