wojewodztwo,powiat_miasto,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt
podlaskie,kolneński,-,-,1.0,-,-,0.26,,,,,5.0,88,13.0,1.0,12.0,0.0,t2006
podlaskie,łomżyński,-,-,,-,-,,,,,,2.0,184,,,,,t2007
podlaskie,moniecki,-,-,1.0,-,-,0.25,1.0,1.0,,,3.0,106,5.0,1.0,4.0,0.0,t2008
podlaskie,sejneński,-,-,2.0,-,-,1.01,,,,,2.0,29,3.0,3.0,0.0,0.0,t2009
podlaskie,siemiatycki,-,-,4.0,-,-,0.91,,,,,6.0,109,12.0,4.0,8.0,0.0,t2010
podlaskie,sokólski,-,-,12.0,-,-,1.81,,,,,20.0,378,36.0,12.0,24.0,0.0,t2011
podlaskie,suwalski,-,-,2.0,-,-,0.56,,,,,2.0,113,6.0,2.0,4.0,0.0,t2012
podlaskie,wysokomazowiecki,-,-,5.0,-,-,0.88,,,,,4.0,175,16.0,5.0,10.0,1.0,t2013
podlaskie,zambrowski,-,-,6.0,-,-,1.38,,,,,11.0,256,21.0,6.0,15.0,0.0,t2014
podlaskie,Białystok,-,-,56.0,-,-,1.88,,,,4.0,59.0,1098,148.0,59.0,88.0,1.0,t2061
podlaskie,Łomża,-,-,1.0,-,-,0.16,,,,,19.0,286,8.0,1.0,7.0,0.0,t2062
podlaskie,Suwałki,-,-,3.0,-,-,0.43,1.0,,1.0,,12.0,361,18.0,3.0,15.0,0.0,t2063
pomorskie,bytowski,-,-,12.0,-,-,1.52,,,,,24.0,279,60.0,15.0,43.0,2.0,t2201
pomorskie,chojnicki,-,-,36.0,-,-,3.69,,,,,30.0,319,70.0,39.0,29.0,2.0,t2202
pomorskie,człuchowski,-,-,20.0,-,-,3.58,,,,,37.0,325,46.0,21.0,25.0,0.0,t2203
pomorskie,gdański,-,-,26.0,-,-,2.18,,,,,46.0,1134,77.0,26.0,50.0,1.0,t2204
pomorskie,kartuski,-,-,33.0,-,-,2.34,,,,,16.0,702,117.0,37.0,76.0,4.0,t2205
pomorskie,kościerski,-,-,9.0,-,-,1.24,,,,,27.0,315,38.0,9.0,28.0,1.0,t2206
pomorskie,kwidzyński,-,-,17.0,-,-,2.05,,,,,18.0,449,55.0,18.0,36.0,1.0,t2207
pomorskie,lęborski,-,-,9.0,-,-,1.36,,,,,13.0,206,33.0,10.0,23.0,0.0,t2208
pomorskie,malborski,-,-,1.0,-,-,0.16,,,,,19.0,770,29.0,1.0,28.0,0.0,t2209
pomorskie,nowodworski,-,-,2.0,-,-,0.56,,,,,14.0,311,13.0,2.0,10.0,1.0,t2210
pomorskie,pucki,-,-,7.0,-,-,0.8,,,,3.0,47.0,601,30.0,7.0,23.0,0.0,t2211
pomorskie,słupski,-,-,17.0,-,-,1.72,,,,,43.0,687,41.0,17.0,23.0,1.0,t2212
pomorskie,starogardzki,-,-,19.0,-,-,1.48,,,,,59.0,664,59.0,19.0,35.0,5.0,t2213
pomorskie,tczewski,-,-,41.0,-,-,3.55,,,,,80.0,634,153.0,43.0,108.0,2.0,t2214
pomorskie,wejherowski,-,-,52.0,-,-,2.38,,,,23.0,77.0,1202,144.0,54.0,81.0,9.0,t2215
pomorskie,sztumski,-,-,8.0,-,-,1.94,,,,,16.0,426,22.0,8.0,12.0,2.0,t2216
pomorskie,Gdańsk,-,-,83.0,-,-,1.76,,,,4.0,186.0,3591,310.0,90.0,204.0,16.0,t2261
pomorskie,Gdynia,-,-,68.0,-,-,2.77,,,,6.0,103.0,1506,192.0,70.0,122.0,0.0,t2262
pomorskie,Słupsk,-,-,21.0,-,-,2.33,,,,,41.0,739,62.0,23.0,38.0,1.0,t2263
pomorskie,Sopot,-,-,6.0,-,-,1.69,,,,,3.0,132,32.0,7.0,25.0,0.0,t2264
śląskie,będziński,-,-,31.0,-,-,2.1,,,,1.0,33.0,559,107.0,34.0,59.0,14.0,t2401
śląskie,bielski,-,-,4.0,-,-,0.24,,,,,38.0,533,67.0,5.0,52.0,10.0,t2402
śląskie,cieszyński,-,-,1.0,-,-,0.06,,,,,30.0,505,31.0,1.0,29.0,1.0,t2403
śląskie,częstochowski,-,-,10.0,-,-,0.74,,,,,20.0,321,54.0,12.0,36.0,6.0,t2404
śląskie,gliwicki,-,-,5.0,-,-,0.43,2.0,,2.0,,33.0,406,45.0,7.0,32.0,6.0,t2405
śląskie,kłobucki,-,-,6.0,-,-,0.71,,,,,6.0,137,35.0,7.0,28.0,0.0,t2406
śląskie,lubliniecki,-,-,6.0,-,-,0.79,,,,,14.0,246,23.0,8.0,15.0,0.0,t2407
śląskie,mikołowski,-,-,6.0,-,-,0.6,,,,,28.0,341,40.0,11.0,28.0,1.0,t2408
śląskie,myszkowski,-,-,1.0,-,-,0.14,,,,,10.0,292,11.0,1.0,8.0,2.0,t2409
śląskie,pszczyński,-,-,4.0,-,-,0.36,,,,,8.0,252,16.0,4.0,10.0,2.0,t2410
śląskie,raciborski,-,-,12.0,-,-,1.11,,,,,27.0,199,35.0,13.0,16.0,6.0,t2411
śląskie,rybnicki,-,-,2.0,-,-,0.26,,,,,10.0,182,7.0,2.0,5.0,0.0,t2412
śląskie,tarnogórski,-,-,11.0,-,-,0.78,,,,,19.0,471,46.0,12.0,28.0,6.0,t2413
śląskie,bieruńsko-lędziński,-,-,3.0,-,-,0.5,,,,,9.0,139,24.0,4.0,8.0,12.0,t2414
śląskie,wodzisławski,-,-,6.0,-,-,0.38,,,,,19.0,332,29.0,6.0,23.0,0.0,t2415
śląskie,zawierciański,-,-,4.0,-,-,0.34,,,,2.0,22.0,312,30.0,4.0,25.0,1.0,t2416
śląskie,żywiecki,-,-,7.0,-,-,0.46,,,,,8.0,371,55.0,8.0,38.0,9.0,t2417
śląskie,Bielsko-Biała,-,-,10.0,-,-,0.59,,,,,28.0,562,64.0,11.0,48.0,5.0,t2461
śląskie,Bytom,-,-,25.0,-,-,1.52,,,,3.0,20.0,387,74.0,26.0,42.0,6.0,t2462
śląskie,Chorzów,-,-,7.0,-,-,0.65,,,,,16.0,263,33.0,10.0,23.0,0.0,t2463
śląskie,Częstochowa,-,-,16.0,-,-,0.73,,,,,31.0,536,102.0,18.0,82.0,2.0,t2464
śląskie,Dąbrowa Górnicza,-,-,4.0,-,-,0.34,,,,2.0,28.0,385,27.0,4.0,23.0,0.0,t2465
śląskie,Gliwice,-,-,5.0,-,-,0.28,,,,2.0,45.0,651,70.0,13.0,52.0,5.0,t2466
śląskie,Jastrzębie-Zdrój,-,-,2.0,-,-,0.23,,,,,21.0,169,22.0,2.0,19.0,1.0,t2467
śląskie,Jaworzno,-,-,3.0,-,-,0.33,,,,,24.0,253,17.0,5.0,12.0,0.0,t2468
śląskie,Katowice,-,-,14.0,-,-,0.48,,,,1.0,51.0,900,104.0,16.0,83.0,5.0,t2469
śląskie,Mysłowice,-,-,9.0,-,-,1.21,,,,,8.0,177,31.0,9.0,18.0,4.0,t2470
śląskie,Piekary Śląskie,-,-,7.0,-,-,1.28,,,,,16.0,223,41.0,8.0,32.0,1.0,t2471
śląskie,Ruda Śląska,-,-,5.0,-,-,0.36,,,,,22.0,498,28.0,8.0,17.0,3.0,t2472
śląskie,Rybnik,-,-,13.0,-,-,0.94,,,,,18.0,304,35.0,13.0,19.0,3.0,t2473
śląskie,Siemianowice Śląskie,-,-,5.0,-,-,0.75,,,,,6.0,156,15.0,6.0,8.0,1.0,t2474
śląskie,Sosnowiec,-,-,17.0,-,-,0.85,,,,,44.0,519,83.0,19.0,59.0,5.0,t2475
śląskie,Świętochłowice,-,-,2.0,-,-,0.41,,,,,7.0,104,12.0,2.0,10.0,0.0,t2476
śląskie,Tychy,-,-,3.0,-,-,0.24,,,,,55.0,464,28.0,7.0,20.0,1.0,t2477
śląskie,Zabrze,-,-,16.0,-,-,0.93,,,,,39.0,450,56.0,16.0,39.0,1.0,t2478
śląskie,Żory,-,-,3.0,-,-,0.48,,,,,8.0,201,25.0,3.0,22.0,0.0,t2479
świętokrzyskie,buski,-,-,3.0,-,-,0.42,,,,,,110,20.0,4.0,14.0,2.0,t2601
świętokrzyskie,jędrzejowski,-,-,4.0,-,-,0.47,1.0,,1.0,,8.0,206,33.0,6.0,26.0,1.0,t2602
świętokrzyskie,kazimierski,-,-,2.0,-,-,0.6,,,,,,77,18.0,3.0,14.0,1.0,t2603
świętokrzyskie,kielecki,-,-,11.0,-,-,0.52,,,,1.0,23.0,268,164.0,14.0,130.0,20.0,t2604
świętokrzyskie,konecki,-,-,6.0,-,-,0.75,,,,,2.0,150,38.0,6.0,32.0,0.0,t2605
świętokrzyskie,opatowski,-,-,7.0,-,-,1.35,2.0,,2.0,,4.0,89,17.0,7.0,10.0,0.0,t2606
świętokrzyskie,ostrowiecki,-,-,12.0,-,-,1.11,,,,,4.0,270,52.0,16.0,33.0,3.0,t2607
świętokrzyskie,pińczowski,-,-,1.0,-,-,0.26,,,,,6.0,145,16.0,1.0,13.0,2.0,t2608
świętokrzyskie,sandomierski,-,-,17.0,-,-,2.22,,,,,15.0,282,57.0,20.0,37.0,0.0,t2609
świętokrzyskie,skarżyski,-,-,2.0,-,-,0.27,,,,,9.0,118,47.0,6.0,37.0,4.0,t2610
świętokrzyskie,starachowicki,-,-,4.0,-,-,0.45,,,,,16.0,176,40.0,5.0,33.0,2.0,t2611
świętokrzyskie,staszowski,-,-,2.0,-,-,0.28,,,,,6.0,125,46.0,3.0,42.0,1.0,t2612
świętokrzyskie,włoszczowski,-,-,2.0,-,-,0.45,,,,,1.0,80,16.0,2.0,14.0,0.0,t2613
świętokrzyskie,Kielce,-,-,9.0,-,-,0.46,1.0,,1.0,3.0,24.0,189,72.0,12.0,54.0,6.0,t2661
warmińsko-mazurskie,bartoszycki,-,-,,-,-,,,,,,25.0,426,11.0,2.0,9.0,0.0,t2801
warmińsko-mazurskie,braniewski,-,-,5.0,-,-,1.22,,,,,14.0,353,16.0,6.0,10.0,0.0,t2802
warmińsko-mazurskie,działdowski,-,-,6.0,-,-,0.92,,,,,37.0,537,27.0,8.0,19.0,0.0,t2803
warmińsko-mazurskie,elbląski,-,-,26.0,-,-,4.56,,,,1.0,47.0,602,50.0,27.0,23.0,0.0,t2804
warmińsko-mazurskie,ełcki,-,-,3.0,-,-,0.33,1.0,,1.0,1.0,30.0,433,19.0,4.0,15.0,0.0,t2805
warmińsko-mazurskie,giżycki,-,-,11.0,-,-,1.95,,,,,59.0,423,24.0,11.0,13.0,0.0,t2806
warmińsko-mazurskie,iławski,-,-,10.0,-,-,1.08,,,,3.0,43.0,883,36.0,11.0,25.0,0.0,t2807
warmińsko-mazurskie,kętrzyński,-,-,22.0,-,-,3.55,,,,1.0,37.0,419,35.0,22.0,13.0,0.0,t2808
warmińsko-mazurskie,lidzbarski,-,-,4.0,-,-,0.97,,,,,14.0,204,17.0,4.0,13.0,0.0,t2809
warmińsko-mazurskie,mrągowski,-,-,1.0,-,-,0.2,,,,,26.0,284,4.0,1.0,3.0,0.0,t2810
warmińsko-mazurskie,nidzicki,-,-,,-,-,,,,,,12.0,257,8.0,0.0,8.0,0.0,t2811
warmińsko-mazurskie,nowomiejski,-,-,2.0,-,-,0.46,,,,1.0,31.0,391,8.0,2.0,6.0,0.0,t2812
warmińsko-mazurskie,olecki,-,-,3.0,-,-,0.88,,,,,7.0,249,8.0,3.0,5.0,0.0,t2813
warmińsko-mazurskie,olsztyński,-,-,39.0,-,-,3.07,,,,3.0,111.0,1218,87.0,41.0,46.0,0.0,t2814
warmińsko-mazurskie,ostródzki,-,-,37.0,-,-,3.56,,,,,77.0,998,73.0,41.0,28.0,4.0,t2815
warmińsko-mazurskie,piski,-,-,2.0,-,-,0.36,,,,,26.0,484,10.0,2.0,8.0,0.0,t2816
warmińsko-mazurskie,szczycieński,-,-,17.0,-,-,2.45,,,,,65.0,472,43.0,17.0,26.0,0.0,t2817
warmińsko-mazurskie,gołdapski,-,-,7.0,-,-,2.63,,,,,6.0,182,12.0,7.0,5.0,0.0,t2818
warmińsko-mazurskie,węgorzewski,-,-,2.0,-,-,0.89,,,,,46.0,186,5.0,2.0,3.0,0.0,t2819
warmińsko-mazurskie,Elbląg,-,-,63.0,-,-,5.29,,,,,88.0,1172,112.0,63.0,49.0,0.0,t2861
warmińsko-mazurskie,Olsztyn,-,-,55.0,-,-,3.2,,,,1.0,132.0,1483,143.0,57.0,82.0,4.0,t2862
wielkopolskie,chodzieski,-,-,3.0,-,-,0.64,,,,,15.0,143,21.0,3.0,18.0,0.0,t3001
wielkopolskie,czarnkowsko-trzcianecki,-,-,29.0,-,-,3.34,1.0,,1.0,,60.0,693,45.0,30.0,15.0,0.0,t3002
wielkopolskie,gnieźnieński,-,-,22.0,-,-,1.51,,,,1.0,72.0,681,71.0,23.0,47.0,1.0,t3003
wielkopolskie,gostyński,-,-,7.0,-,-,0.92,,,,1.0,5.0,211,25.0,7.0,18.0,0.0,t3004
wielkopolskie,grodziski,-,-,15.0,-,-,2.89,,,,,14.0,298,37.0,15.0,21.0,1.0,t3005
wielkopolskie,jarociński,-,-,8.0,-,-,1.12,,,,,26.0,299,34.0,9.0,22.0,3.0,t3006
wielkopolskie,kaliski,-,-,4.0,-,-,0.48,1.0,,1.0,,14.0,274,38.0,12.0,26.0,0.0,t3007
wielkopolskie,kępiński,-,-,8.0,-,-,1.42,,,,2.0,26.0,264,19.0,8.0,11.0,0.0,t3008
wielkopolskie,kolski,-,-,6.0,-,-,0.69,1.0,,1.0,,10.0,237,41.0,7.0,34.0,0.0,t3009
wielkopolskie,koniński,-,-,13.0,-,-,1.0,,,,,40.0,545,42.0,16.0,25.0,1.0,t3010
wielkopolskie,kościański,-,-,5.0,-,-,0.63,,,,,24.0,422,82.0,16.0,65.0,1.0,t3011
wielkopolskie,krotoszyński,-,-,7.0,-,-,0.91,,,,,17.0,313,19.0,7.0,12.0,0.0,t3012
wielkopolskie,leszczyński,-,-,8.0,-,-,1.39,,,,,18.0,242,39.0,8.0,28.0,3.0,t3013
wielkopolskie,międzychodzki,-,-,5.0,-,-,1.36,,,,,17.0,231,15.0,5.0,10.0,0.0,t3014
wielkopolskie,nowotomyski,-,-,22.0,-,-,2.91,1.0,,1.0,,38.0,353,39.0,22.0,17.0,0.0,t3015
wielkopolskie,obornicki,-,-,10.0,-,-,1.67,,,,,31.0,487,27.0,11.0,16.0,0.0,t3016
wielkopolskie,ostrowski,-,-,29.0,-,-,1.79,,,,2.0,37.0,371,78.0,31.0,45.0,2.0,t3017
wielkopolskie,ostrzeszowski,-,-,8.0,-,-,1.44,1.0,,1.0,,52.0,178,26.0,9.0,17.0,0.0,t3018
wielkopolskie,pilski,-,-,28.0,-,-,2.06,2.0,,2.0,,62.0,770,68.0,30.0,35.0,3.0,t3019
wielkopolskie,pleszewski,-,-,4.0,-,-,0.64,,,,,10.0,169,32.0,11.0,20.0,1.0,t3020
wielkopolskie,poznański,-,-,77.0,-,-,1.91,1.0,1.0,,7.0,200.0,2795,362.0,106.0,252.0,4.0,t3021
wielkopolskie,rawicki,-,-,6.0,-,-,1.0,,,,,15.0,191,20.0,7.0,12.0,1.0,t3022
wielkopolskie,słupecki,-,-,9.0,-,-,1.52,,,,1.0,49.0,518,24.0,11.0,13.0,0.0,t3023
wielkopolskie,szamotulski,-,-,6.0,-,-,0.65,,,,1.0,48.0,801,36.0,10.0,26.0,0.0,t3024
wielkopolskie,średzki,-,-,5.0,-,-,0.85,,,,,5.0,293,16.0,6.0,10.0,0.0,t3025
wielkopolskie,śremski,-,-,3.0,-,-,0.49,,,,,13.0,280,16.0,3.0,13.0,0.0,t3026
wielkopolskie,turecki,-,-,11.0,-,-,1.31,,,,,19.0,279,44.0,12.0,28.0,4.0,t3027
wielkopolskie,wągrowiecki,-,-,4.0,-,-,0.57,,,,,11.0,248,22.0,10.0,11.0,1.0,t3028
wielkopolskie,wolsztyński,-,-,8.0,-,-,1.39,,,,,4.0,257,29.0,9.0,20.0,0.0,t3029
wielkopolskie,wrzesiński,-,-,19.0,-,-,2.43,,,,6.0,45.0,738,38.0,20.0,18.0,0.0,t3030
wielkopolskie,złotowski,-,-,14.0,-,-,2.02,,,,2.0,30.0,508,33.0,15.0,18.0,0.0,t3031
wielkopolskie,Kalisz,-,-,4.0,-,-,0.4,1.0,,1.0,,17.0,278,78.0,19.0,58.0,1.0,t3061
wielkopolskie,Konin,-,-,10.0,-,-,1.37,,,,,33.0,367,32.0,11.0,21.0,0.0,t3062
wielkopolskie,Leszno,-,-,7.0,-,-,1.11,,,,,29.0,234,48.0,7.0,40.0,1.0,t3063
wielkopolskie,Poznań,-,-,94.0,-,-,1.76,6.0,6.0,,6.0,305.0,2972,530.0,114.0,405.0,11.0,t3064
zachodniopomorskie,białogardzki,-,-,4.0,-,-,0.84,,,,,36.0,434,20.0,7.0,11.0,2.0,t3201
zachodniopomorskie,choszczeński,-,-,17.0,-,-,3.54,,,,4.0,29.0,352,38.0,19.0,17.0,2.0,t3202
zachodniopomorskie,drawski,-,-,3.0,-,-,0.53,,,,,25.0,588,11.0,3.0,8.0,0.0,t3203
zachodniopomorskie,goleniowski,-,-,14.0,-,-,1.7,,,,2.0,41.0,857,49.0,17.0,30.0,2.0,t3204
zachodniopomorskie,gryficki,-,-,9.0,-,-,1.5,,,,,31.0,467,24.0,10.0,12.0,2.0,t3205
zachodniopomorskie,gryfiński,-,-,63.0,-,-,7.72,,,,,38.0,905,111.0,65.0,44.0,2.0,t3206
zachodniopomorskie,kamieński,-,-,24.0,-,-,5.12,,,,,23.0,376,36.0,25.0,10.0,1.0,t3207
zachodniopomorskie,kołobrzeski,-,-,19.0,-,-,2.39,,,,,45.0,438,58.0,19.0,39.0,0.0,t3208
zachodniopomorskie,koszaliński,-,-,14.0,-,-,2.11,,,,6.0,23.0,385,33.0,15.0,18.0,0.0,t3209
zachodniopomorskie,myśliborski,-,-,8.0,-,-,1.22,,,,,42.0,443,37.0,10.0,27.0,0.0,t3210
zachodniopomorskie,policki,-,-,56.0,-,-,6.89,,,,1.0,61.0,818,124.0,63.0,59.0,2.0,t3211
zachodniopomorskie,pyrzycki,-,-,15.0,-,-,3.82,,,,,18.0,381,31.0,16.0,15.0,0.0,t3212
zachodniopomorskie,sławieński,-,-,18.0,-,-,3.21,,,,2.0,7.0,363,31.0,18.0,13.0,0.0,t3213
zachodniopomorskie,stargardzki,-,-,28.0,-,-,2.33,,,,1.0,46.0,936,76.0,31.0,44.0,1.0,t3214
zachodniopomorskie,szczecinecki,-,-,7.0,-,-,0.9,4.0,,4.0,2.0,31.0,453,19.0,7.0,11.0,1.0,t3215
zachodniopomorskie,świdwiński,-,-,5.0,-,-,1.07,,,,,10.0,251,23.0,7.0,16.0,0.0,t3216
zachodniopomorskie,wałecki,-,-,5.0,-,-,0.94,,,,3.0,41.0,522,17.0,5.0,11.0,1.0,t3217
zachodniopomorskie,łobeski,-,-,5.0,-,-,1.37,,,,,23.0,265,16.0,8.0,8.0,0.0,t3218
zachodniopomorskie,Koszalin,-,-,24.0,-,-,2.25,,,,7.0,45.0,738,70.0,25.0,44.0,1.0,t3261
zachodniopomorskie,Szczecin,-,-,194.0,-,-,4.84,,,,1.0,238.0,3178,502.0,216.0,282.0,4.0,t3262
zachodniopomorskie,Świnoujście,-,-,25.0,-,-,6.12,,,,,24.0,333,49.0,26.0,22.0,1.0,t3263
