wojewodztwo,powiat_miasto,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt
śląskie,kłobucki,-,-,7.0,-,-,0.83,,,,,18.0,127,29,7,22,0,t2406
śląskie,lubliniecki,-,-,3.0,-,-,0.39,,,,,11.0,220,26,4,22,0,t2407
śląskie,mikołowski,-,-,3.0,-,-,0.3,,,,,50.0,315,25,4,20,1,t2408
śląskie,myszkowski,-,-,7.0,-,-,0.99,,,,2.0,6.0,274,28,9,18,1,t2409
śląskie,pszczyński,-,-,10.0,-,-,0.9,,,,,9.0,230,35,12,23,0,t2410
śląskie,raciborski,-,-,1.0,-,-,0.09,,,,,20.0,172,17,1,16,0,t2411
śląskie,rybnicki,-,-,1.0,-,-,0.13,,,,,4.0,170,15,1,14,0,t2412
śląskie,tarnogórski,-,-,7.0,-,-,0.5,1.0,,1.0,,46.0,444,46,7,37,2,t2413
śląskie,bieruńsko-lędziński,-,-,2.0,-,-,0.33,,,,,9.0,140,21,3,17,1,t2414
śląskie,wodzisławski,-,-,10.0,-,-,0.64,,,,,11.0,307,32,10,22,0,t2415
śląskie,zawierciański,-,-,4.0,-,-,0.34,,,,,23.0,291,32,4,27,1,t2416
śląskie,żywiecki,-,-,1.0,-,-,0.07,,,,,10.0,332,43,1,41,1,t2417
śląskie,Bielsko-Biała,-,-,12.0,-,-,0.7,,,,2.0,32.0,559,79,13,63,3,t2461
śląskie,Bytom,-,-,23.0,-,-,1.4,,,,2.0,40.0,393,69,26,43,0,t2462
śląskie,Chorzów,-,-,7.0,-,-,0.65,,,,3.0,20.0,260,33,7,23,3,t2463
śląskie,Częstochowa,-,-,19.0,-,-,0.87,,,,,29.0,502,85,20,63,2,t2464
śląskie,Dąbrowa Górnicza,-,-,8.0,-,-,0.67,,,,,25.0,331,40,8,32,0,t2465
śląskie,Gliwice,-,-,16.0,-,-,0.9,1.0,1.0,,,48.0,611,62,18,44,0,t2466
śląskie,Jastrzębie-Zdrój,-,-,2.0,-,-,0.23,,,,,7.0,152,29,2,26,1,t2467
śląskie,Jaworzno,-,-,15.0,-,-,1.65,,,,,31.0,233,27,15,12,0,t2468
śląskie,Katowice,-,-,23.0,-,-,0.79,,,,3.0,64.0,822,115,24,87,4,t2469
śląskie,Mysłowice,-,-,1.0,-,-,0.13,,,,,13.0,177,14,1,13,0,t2470
śląskie,Piekary Śląskie,-,-,5.0,-,-,0.91,,,,,10.0,212,21,7,14,0,t2471
śląskie,Ruda Śląska,-,-,9.0,-,-,0.66,,,,,32.0,444,40,11,28,1,t2472
śląskie,Rybnik,-,-,3.0,-,-,0.22,,,,1.0,14.0,298,52,3,49,0,t2473
śląskie,Siemianowice Śląskie,-,-,4.0,-,-,0.6,,,,,7.0,143,17,4,13,0,t2474
śląskie,Sosnowiec,-,-,17.0,-,-,0.85,,,,,44.0,528,60,19,41,0,t2475
śląskie,Świętochłowice,-,-,1.0,-,-,0.2,,,,,11.0,91,5,1,3,1,t2476
śląskie,Tychy,-,-,21.0,-,-,1.65,,,,2.0,10.0,424,77,23,53,1,t2477
śląskie,Zabrze,-,-,8.0,-,-,0.47,,,,1.0,40.0,426,57,9,47,1,t2478
śląskie,Żory,-,-,,-,-,,,,,,9.0,187,13,0,13,0,t2479
świętokrzyskie,buski,-,-,2.0,-,-,0.28,,,,,8.0,93,25,2,23,0,t2601
świętokrzyskie,jędrzejowski,-,-,1.0,-,-,0.12,,,,,6.0,175,32,1,30,1,t2602
świętokrzyskie,kazimierski,-,-,,-,-,,,,,,8.0,74,9,0,8,1,t2603
świętokrzyskie,kielecki,-,-,7.0,-,-,0.33,,,,,35.0,234,68,8,56,4,t2604
świętokrzyskie,konecki,-,-,4.0,-,-,0.5,,,,,15.0,149,38,5,33,0,t2605
świętokrzyskie,opatowski,-,-,3.0,-,-,0.58,,,,,5.0,77,10,3,7,0,t2606
świętokrzyskie,ostrowiecki,-,-,6.0,-,-,0.55,,,,,31.0,249,26,6,19,1,t2607
świętokrzyskie,pińczowski,-,-,1.0,-,-,0.26,,,,,9.0,139,12,1,11,0,t2608
świętokrzyskie,sandomierski,-,-,8.0,-,-,1.04,,,,,23.0,253,37,10,27,0,t2609
świętokrzyskie,skarżyski,-,-,1.0,-,-,0.14,,,,,11.0,123,32,1,31,0,t2610
świętokrzyskie,starachowicki,-,-,7.0,-,-,0.79,,,,,21.0,175,35,8,26,1,t2611
świętokrzyskie,staszowski,-,-,1.0,-,-,0.14,,,,,6.0,120,32,1,31,0,t2612
świętokrzyskie,włoszczowski,-,-,,-,-,,,,,,2.0,74,13,0,13,0,t2613
świętokrzyskie,Kielce,-,-,10.0,-,-,0.51,,,,,35.0,177,89,11,74,4,t2661
warmińsko-mazurskie,bartoszycki,-,-,5.0,-,-,0.88,,,,,19.0,387,13,6,7,0,t2801
warmińsko-mazurskie,braniewski,-,-,3.0,-,-,0.73,,,,,20.0,330,11,3,8,0,t2802
warmińsko-mazurskie,działdowski,-,-,6.0,-,-,0.92,,,,,41.0,519,24,8,16,0,t2803
warmińsko-mazurskie,elbląski,-,-,16.0,-,-,2.8,,,,1.0,38.0,562,27,17,10,0,t2804
warmińsko-mazurskie,ełcki,-,-,3.0,-,-,0.33,,,,,12.0,360,17,4,13,0,t2805
warmińsko-mazurskie,giżycki,-,-,3.0,-,-,0.53,,,,,27.0,397,13,3,10,0,t2806
warmińsko-mazurskie,iławski,-,-,8.0,-,-,0.86,,,,,40.0,796,80,8,71,1,t2807
warmińsko-mazurskie,kętrzyński,-,-,4.0,-,-,0.64,,,,,22.0,416,10,4,6,0,t2808
warmińsko-mazurskie,lidzbarski,-,-,4.0,-,-,0.97,,,,1.0,9.0,198,17,4,13,0,t2809
warmińsko-mazurskie,mrągowski,-,-,3.0,-,-,0.6,,,,1.0,16.0,269,16,3,13,0,t2810
warmińsko-mazurskie,nidzicki,-,-,4.0,-,-,1.22,,,,,8.0,245,11,4,7,0,t2811
warmińsko-mazurskie,nowomiejski,-,-,7.0,-,-,1.6,,,,,25.0,340,29,7,22,0,t2812
warmińsko-mazurskie,olecki,-,-,1.0,-,-,0.29,1.0,,1.0,,21.0,221,11,3,8,0,t2813
warmińsko-mazurskie,olsztyński,-,-,28.0,-,-,2.2,,,,3.0,85.0,1167,85,28,57,0,t2814
warmińsko-mazurskie,ostródzki,-,-,21.0,-,-,2.02,,,,,52.0,938,53,21,32,0,t2815
warmińsko-mazurskie,piski,-,-,,-,-,,,,,,6.0,466,6,0,6,0,t2816
warmińsko-mazurskie,szczycieński,-,-,,-,-,,,,,,29.0,410,18,0,18,0,t2817
warmińsko-mazurskie,gołdapski,-,-,,-,-,,,,,,8.0,175,4,0,4,0,t2818
warmińsko-mazurskie,węgorzewski,-,-,5.0,-,-,2.22,,,,,9.0,176,13,5,8,0,t2819
warmińsko-mazurskie,Elbląg,-,-,24.0,-,-,2.02,,,,3.0,102.0,1163,58,24,32,2,t2861
warmińsko-mazurskie,Olsztyn,-,-,43.0,-,-,2.5,,,,,94.0,1394,170,46,123,1,t2862
wielkopolskie,chodzieski,-,-,6.0,-,-,1.28,,,,2.0,10.0,152,25,6,17,2,t3001
wielkopolskie,czarnkowsko-trzcianecki,-,-,3.0,-,-,0.35,,,,,33.0,586,28,5,23,0,t3002
wielkopolskie,gnieźnieński,-,-,18.0,-,-,1.24,,,,,24.0,673,56,18,38,0,t3003
wielkopolskie,gostyński,-,-,1.0,-,-,0.13,,,,4.0,2.0,220,20,1,19,0,t3004
wielkopolskie,grodziski,-,-,8.0,-,-,1.54,,,,,17.0,282,14,8,6,0,t3005
wielkopolskie,jarociński,-,-,3.0,-,-,0.42,,,,,,273,16,3,13,0,t3006
wielkopolskie,kaliski,-,-,2.0,-,-,0.24,,,,,20.0,239,32,6,26,0,t3007
wielkopolskie,kępiński,-,-,3.0,-,-,0.53,,,,1.0,7.0,236,19,4,15,0,t3008
wielkopolskie,kolski,-,-,6.0,-,-,0.69,1.0,,1.0,,30.0,207,25,8,17,0,t3009
wielkopolskie,koniński,-,-,8.0,-,-,0.62,,,,,30.0,492,21,8,13,0,t3010
wielkopolskie,kościański,-,-,8.0,-,-,1.01,,,,,6.0,391,35,10,25,0,t3011
wielkopolskie,krotoszyński,-,-,3.0,-,-,0.39,,,,4.0,11.0,303,14,4,10,0,t3012
wielkopolskie,leszczyński,-,-,8.0,-,-,1.39,,,,,1.0,214,31,9,22,0,t3013
wielkopolskie,międzychodzki,-,-,,-,-,,,,,,17.0,210,19,1,18,0,t3014
wielkopolskie,nowotomyski,-,-,5.0,-,-,0.66,,,,,18.0,351,32,6,26,0,t3015
wielkopolskie,obornicki,-,-,10.0,-,-,1.67,,,,,24.0,404,26,11,15,0,t3016
wielkopolskie,ostrowski,-,-,3.0,-,-,0.19,,,,4.0,23.0,333,37,6,30,1,t3017
wielkopolskie,ostrzeszowski,-,-,1.0,-,-,0.18,,,,,4.0,168,13,1,12,0,t3018
wielkopolskie,pilski,-,-,19.0,-,-,1.4,1.0,,1.0,,57.0,715,72,22,47,3,t3019
wielkopolskie,pleszewski,-,-,3.0,-,-,0.48,,,,1.0,7.0,153,37,3,34,0,t3020
wielkopolskie,poznański,-,-,71.0,-,-,1.76,4.0,,4.0,14.0,159.0,2562,269,85,181,3,t3021
wielkopolskie,rawicki,-,-,4.0,-,-,0.66,,,,1.0,9.0,209,25,4,20,1,t3022
wielkopolskie,słupecki,-,-,10.0,-,-,1.69,1.0,,1.0,8.0,30.0,450,21,11,10,0,t3023
wielkopolskie,szamotulski,-,-,9.0,-,-,0.98,,,,,40.0,739,29,9,20,0,t3024
wielkopolskie,średzki,-,-,4.0,-,-,0.68,,,,3.0,42.0,293,15,4,11,0,t3025
wielkopolskie,śremski,-,-,3.0,-,-,0.49,,,,,21.0,259,46,5,41,0,t3026
wielkopolskie,turecki,-,-,2.0,-,-,0.24,,,,,14.0,261,11,2,9,0,t3027
wielkopolskie,wągrowiecki,-,-,4.0,-,-,0.57,,,,,4.0,220,19,5,14,0,t3028
wielkopolskie,wolsztyński,-,-,2.0,-,-,0.35,,,,,45.0,242,22,3,19,0,t3029
wielkopolskie,wrzesiński,-,-,13.0,-,-,1.66,,,,,34.0,666,24,13,11,0,t3030
wielkopolskie,złotowski,-,-,3.0,-,-,0.43,,,,,20.0,456,23,4,19,0,t3031
wielkopolskie,Kalisz,-,-,11.0,-,-,1.1,1.0,,1.0,,17.0,251,64,15,49,0,t3061
wielkopolskie,Konin,-,-,8.0,-,-,1.09,,,,,20.0,339,26,10,16,0,t3062
wielkopolskie,Leszno,-,-,9.0,-,-,1.42,,,,4.0,3.0,217,52,11,41,0,t3063
wielkopolskie,Poznań,-,-,116.0,-,-,2.17,10.0,,10.0,5.0,239.0,2792,513,135,369,9,t3064
zachodniopomorskie,białogardzki,-,-,19.0,-,-,4.01,,,,,11.0,382,32,21,11,0,t3201
zachodniopomorskie,choszczeński,-,-,13.0,-,-,2.71,,,,2.0,27.0,345,34,14,19,1,t3202
zachodniopomorskie,drawski,-,-,8.0,-,-,1.41,,,,,23.0,511,26,8,17,1,t3203
zachodniopomorskie,goleniowski,-,-,11.0,-,-,1.34,,,,,82.0,790,72,21,51,0,t3204
zachodniopomorskie,gryficki,-,-,6.0,-,-,1.0,,,,,17.0,426,27,7,18,2,t3205
zachodniopomorskie,gryfiński,-,-,11.0,-,-,1.35,,,,1.0,52.0,864,31,12,19,0,t3206
zachodniopomorskie,kamieński,-,-,14.0,-,-,2.99,,,,,25.0,379,36,18,17,1,t3207
zachodniopomorskie,kołobrzeski,-,-,10.0,-,-,1.26,,,,,38.0,420,42,12,29,1,t3208
zachodniopomorskie,koszaliński,-,-,5.0,-,-,0.75,,,,3.0,32.0,368,32,5,27,0,t3209
zachodniopomorskie,myśliborski,-,-,2.0,-,-,0.31,,,,,35.0,399,18,3,14,1,t3210
zachodniopomorskie,policki,-,-,12.0,-,-,1.48,,,,,81.0,812,49,13,35,1,t3211
zachodniopomorskie,pyrzycki,-,-,4.0,-,-,1.02,,,,,16.0,347,17,4,12,1,t3212
zachodniopomorskie,sławieński,-,-,3.0,-,-,0.54,,,,6.0,37.0,346,10,3,6,1,t3213
zachodniopomorskie,stargardzki,-,-,11.0,-,-,0.92,,,,1.0,54.0,965,63,12,50,1,t3214
zachodniopomorskie,szczecinecki,-,-,23.0,-,-,2.97,,,,3.0,39.0,410,45,27,18,0,t3215
zachodniopomorskie,świdwiński,-,-,3.0,-,-,0.64,1.0,,1.0,,19.0,241,14,4,9,1,t3216
zachodniopomorskie,wałecki,-,-,35.0,-,-,6.61,,,,3.0,20.0,459,56,36,19,1,t3217
zachodniopomorskie,łobeski,-,-,3.0,-,-,0.82,,,,,26.0,271,5,3,2,0,t3218
zachodniopomorskie,Koszalin,-,-,26.0,-,-,2.43,,,,3.0,38.0,664,79,35,44,0,t3261
zachodniopomorskie,Szczecin,-,-,30.0,-,-,0.75,2.0,,2.0,5.0,311.0,3082,187,37,147,3,t3262
zachodniopomorskie,Świnoujście,-,-,21.0,-,-,5.14,,,,,14.0,327,41,22,17,2,t3263
