wojewodztwo,powiat_miasto,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt
pomorskie,sztumski,-,-,37,-,-,8.99,2.0,2.0,,35,7.0,381,81,38,42,1,t2216
pomorskie,Gdańsk,-,-,168,-,-,3.56,,,,345,160.0,4134,933,193,713,27,t2261
pomorskie,Gdynia,-,-,190,-,-,7.73,3.0,1.0,2.0,173,55.0,1654,673,206,453,14,t2262
pomorskie,Słupsk,-,-,82,-,-,9.08,,,,48,51.0,885,339,87,241,11,t2263
pomorskie,Sopot,-,-,18,-,-,5.06,,,,31,16.0,157,108,20,85,3,t2264
śląskie,będziński,-,-,64,-,-,4.33,6.0,,6.0,60,32.0,627,207,67,136,4,t2401
śląskie,bielski,-,-,26,-,-,1.56,2.0,1.0,1.0,60,15.0,672,136,27,107,2,t2402
śląskie,cieszyński,-,-,35,-,-,1.97,1.0,,1.0,26,13.0,563,160,37,116,7,t2403
śląskie,częstochowski,-,-,26,-,-,1.94,1.0,,1.0,34,21.0,364,81,29,50,2,t2404
śląskie,gliwicki,-,-,31,-,-,2.68,,,,45,26.0,482,126,39,85,2,t2405
śląskie,kłobucki,-,-,4,-,-,0.47,1.0,,1.0,14,8.0,178,23,4,19,0,t2406
śląskie,lubliniecki,-,-,44,-,-,5.76,1.0,,1.0,23,9.0,252,83,44,36,3,t2407
śląskie,mikołowski,-,-,11,-,-,1.11,2.0,,2.0,33,18.0,409,88,19,66,3,t2408
śląskie,myszkowski,-,-,16,-,-,2.26,,,,25,17.0,356,62,16,46,0,t2409
śląskie,pszczyński,-,-,23,-,-,2.06,,,,33,14.0,290,89,25,60,4,t2410
śląskie,raciborski,-,-,19,-,-,1.76,,,,20,17.0,265,72,24,46,2,t2411
śląskie,rybnicki,-,-,17,-,-,2.17,,,,13,7.0,211,56,18,38,0,t2412
śląskie,tarnogórski,-,-,44,-,-,3.13,,,,55,23.0,586,138,47,88,3,t2413
śląskie,bieruńsko-lędziński,-,-,8,-,-,1.34,1.0,,1.0,17,9.0,183,27,9,18,0,t2414
śląskie,wodzisławski,-,-,24,-,-,1.53,,,,32,8.0,386,103,28,73,2,t2415
śląskie,zawierciański,-,-,34,-,-,2.9,,,,31,16.0,368,121,35,83,3,t2416
śląskie,żywiecki,-,-,11,-,-,0.72,,,,22,5.0,363,98,13,83,2,t2417
śląskie,Bielsko-Biała,-,-,36,-,-,2.11,1.0,1.0,,55,35.0,632,196,38,151,7,t2461
śląskie,Bytom,-,-,30,-,-,1.82,,,,68,24.0,452,137,35,99,3,t2462
śląskie,Chorzów,-,-,24,-,-,2.23,2.0,,2.0,29,20.0,309,108,30,76,2,t2463
śląskie,Częstochowa,-,-,41,-,-,1.87,4.0,,4.0,70,48.0,596,195,49,143,3,t2464
śląskie,Dąbrowa Górnicza,-,-,49,-,-,4.12,2.0,,2.0,61,28.0,456,181,49,129,3,t2465
śląskie,Gliwice,-,-,70,-,-,3.93,,,,102,33.0,775,239,72,163,4,t2466
śląskie,Jastrzębie-Zdrój,-,-,22,-,-,2.49,,,,15,7.0,211,65,22,41,2,t2467
śląskie,Jaworzno,-,-,9,-,-,0.99,,,,23,15.0,318,51,11,39,1,t2468
śląskie,Katowice,-,-,73,-,-,2.5,1.0,,1.0,133,59.0,1047,376,79,292,5,t2469
śląskie,Mysłowice,-,-,10,-,-,1.34,1.0,1.0,,22,10.0,212,54,12,41,1,t2470
śląskie,Piekary Śląskie,-,-,8,-,-,1.46,2.0,,2.0,22,9.0,262,27,8,18,1,t2471
śląskie,Ruda Śląska,-,-,36,-,-,2.63,3.0,,3.0,64,15.0,560,140,38,100,2,t2472
śląskie,Rybnik,-,-,32,-,-,2.32,1.0,1.0,,33,19.0,336,142,36,103,3,t2473
śląskie,Siemianowice Śląskie,-,-,17,-,-,2.55,,,,14,5.0,191,89,18,69,2,t2474
śląskie,Sosnowiec,-,-,51,-,-,2.56,2.0,,2.0,60,26.0,637,244,51,191,2,t2475
śląskie,Świętochłowice,-,-,7,-,-,1.42,,,,18,4.0,143,52,8,44,0,t2476
śląskie,Tychy,-,-,13,-,-,1.02,4.0,,4.0,59,17.0,523,106,19,85,2,t2477
śląskie,Zabrze,-,-,33,-,-,1.92,3.0,,3.0,49,42.0,488,171,38,127,6,t2478
śląskie,Żory,-,-,4,-,-,0.64,1.0,,1.0,17,4.0,215,30,4,26,0,t2479
świętokrzyskie,buski,-,-,6,-,-,0.84,,,,9,17.0,119,43,7,36,0,t2601
świętokrzyskie,jędrzejowski,-,-,15,-,-,1.76,,,,12,17.0,222,69,16,49,4,t2602
świętokrzyskie,kazimierski,-,-,1,-,-,0.3,,,,9,5.0,90,16,1,15,0,t2603
świętokrzyskie,kielecki,-,-,12,-,-,0.57,3.0,,3.0,24,31.0,352,131,15,110,6,t2604
świętokrzyskie,konecki,-,-,5,-,-,0.63,,,,10,11.0,158,60,5,52,3,t2605
świętokrzyskie,opatowski,-,-,11,-,-,2.12,1.0,,1.0,6,3.0,101,34,11,22,1,t2606
świętokrzyskie,ostrowiecki,-,-,24,-,-,2.21,1.0,,1.0,31,47.0,329,88,26,58,4,t2607
świętokrzyskie,pińczowski,-,-,7,-,-,1.81,,,,4,18.0,170,30,7,23,0,t2608
świętokrzyskie,sandomierski,-,-,21,-,-,2.74,,,,27,13.0,321,94,34,58,2,t2609
świętokrzyskie,skarżyski,-,-,8,-,-,1.09,2.0,,2.0,12,9.0,148,42,9,30,3,t2610
świętokrzyskie,starachowicki,-,-,17,-,-,1.91,1.0,,1.0,13,9.0,193,80,19,57,4,t2611
świętokrzyskie,staszowski,-,-,4,-,-,0.56,1.0,,1.0,8,1.0,157,79,5,72,2,t2612
świętokrzyskie,włoszczowski,-,-,2,-,-,0.45,,,,13,1.0,88,30,2,26,2,t2613
świętokrzyskie,Kielce,-,-,32,-,-,1.65,4.0,,4.0,36,29.0,254,212,34,167,11,t2661
warmińsko-mazurskie,bartoszycki,-,-,27,-,-,4.75,1.0,,1.0,30,27.0,434,83,29,54,0,t2801
warmińsko-mazurskie,braniewski,-,-,17,-,-,4.15,2.0,,2.0,14,10.0,386,43,17,26,0,t2802
warmińsko-mazurskie,działdowski,-,-,33,-,-,5.08,2.0,,2.0,19,26.0,516,92,34,57,1,t2803
warmińsko-mazurskie,elbląski,-,-,51,-,-,8.94,1.0,,1.0,54,15.0,642,110,52,56,2,t2804
warmińsko-mazurskie,ełcki,-,-,24,-,-,2.62,2.0,1.0,1.0,28,21.0,414,78,24,52,2,t2805
warmińsko-mazurskie,giżycki,-,-,40,-,-,7.08,2.0,,2.0,33,6.0,481,75,40,34,1,t2806
warmińsko-mazurskie,iławski,-,-,49,-,-,5.28,4.0,,4.0,55,34.0,971,133,52,70,11,t2807
warmińsko-mazurskie,kętrzyński,-,-,17,-,-,2.74,1.0,,1.0,35,21.0,469,56,18,38,0,t2808
warmińsko-mazurskie,lidzbarski,-,-,16,-,-,3.9,1.0,,1.0,23,27.0,252,45,16,28,1,t2809
warmińsko-mazurskie,mrągowski,-,-,17,-,-,3.42,1.0,1.0,,26,18.0,333,61,19,38,4,t2810
warmińsko-mazurskie,nidzicki,-,-,16,-,-,4.89,,,,16,11.0,286,55,16,34,5,t2811
warmińsko-mazurskie,nowomiejski,-,-,18,-,-,4.11,,,,20,23.0,394,49,18,29,2,t2812
warmińsko-mazurskie,olecki,-,-,14,-,-,4.11,,,,13,8.0,268,30,14,16,0,t2813
warmińsko-mazurskie,olsztyński,-,-,111,-,-,8.73,,,,112,81.0,1262,261,113,145,3,t2814
warmińsko-mazurskie,ostródzki,-,-,77,-,-,7.41,1.0,,1.0,83,65.0,1083,177,77,90,10,t2815
warmińsko-mazurskie,piski,-,-,3,-,-,0.54,,,,34,33.0,490,26,3,23,0,t2816
warmińsko-mazurskie,szczycieński,-,-,31,-,-,4.48,4.0,,4.0,48,18.0,594,108,34,73,1,t2817
warmińsko-mazurskie,gołdapski,-,-,9,-,-,3.38,1.0,1.0,,9,6.0,195,14,10,4,0,t2818
warmińsko-mazurskie,węgorzewski,-,-,6,-,-,2.66,1.0,,1.0,21,1.0,181,19,7,12,0,t2819
warmińsko-mazurskie,Elbląg,-,-,110,-,-,9.24,9.0,,9.0,129,46.0,1248,381,113,264,4,t2861
warmińsko-mazurskie,Olsztyn,-,-,152,-,-,8.84,,,,226,155.0,1800,470,158,305,7,t2862
wielkopolskie,chodzieski,-,-,9,-,-,1.92,4.0,,4.0,8,2.0,171,34,10,24,0,t3001
wielkopolskie,czarnkowsko-trzcianecki,-,-,71,-,-,8.17,1.0,1.0,,48,10.0,783,131,73,58,0,t3002
wielkopolskie,gnieźnieński,-,-,53,-,-,3.65,,,,48,22.0,794,149,55,92,2,t3003
wielkopolskie,gostyński,-,-,24,-,-,3.16,1.0,,1.0,25,6.0,244,58,24,33,1,t3004
wielkopolskie,grodziski,-,-,10,-,-,1.93,,,,7,8.0,318,41,11,29,1,t3005
wielkopolskie,jarociński,-,-,19,-,-,2.66,,,,16,7.0,308,59,20,39,0,t3006
wielkopolskie,kaliski,-,-,10,-,-,1.2,1.0,,1.0,7,6.0,297,68,10,58,0,t3007
wielkopolskie,kępiński,-,-,25,-,-,4.43,1.0,,1.0,15,16.0,361,69,25,42,2,t3008
wielkopolskie,kolski,-,-,4,-,-,0.46,1.0,1.0,,10,4.0,253,59,4,54,1,t3009
wielkopolskie,koniński,-,-,41,-,-,3.15,3.0,,3.0,26,8.0,582,88,44,41,3,t3010
wielkopolskie,kościański,-,-,36,-,-,4.55,,,,26,10.0,434,161,41,117,3,t3011
wielkopolskie,krotoszyński,-,-,21,-,-,2.72,1.0,1.0,,14,2.0,301,45,22,21,2,t3012
wielkopolskie,leszczyński,-,-,15,-,-,2.61,2.0,1.0,1.0,22,3.0,276,50,16,34,0,t3013
wielkopolskie,międzychodzki,-,-,9,-,-,2.45,,,,14,,261,41,10,31,0,t3014
wielkopolskie,nowotomyski,-,-,29,-,-,3.83,,,,27,9.0,389,75,29,46,0,t3015
wielkopolskie,obornicki,-,-,29,-,-,4.85,,,,22,26.0,534,87,30,55,2,t3016
wielkopolskie,ostrowski,-,-,44,-,-,2.72,2.0,1.0,1.0,43,7.0,441,110,45,63,2,t3017
wielkopolskie,ostrzeszowski,-,-,18,-,-,3.25,1.0,1.0,,15,6.0,202,56,19,35,2,t3018
wielkopolskie,pilski,-,-,51,-,-,3.75,4.0,3.0,1.0,46,42.0,883,197,56,140,1,t3019
wielkopolskie,pleszewski,-,-,13,-,-,2.06,,,,7,3.0,188,52,15,37,0,t3020
wielkopolskie,poznański,-,-,287,-,-,7.11,10.0,9.0,1.0,314,132.0,3221,954,304,628,22,t3021
wielkopolskie,rawicki,-,-,15,-,-,2.49,1.0,,1.0,14,7.0,169,40,15,24,1,t3022
wielkopolskie,słupecki,-,-,64,-,-,10.84,2.0,,2.0,46,21.0,552,104,65,38,1,t3023
wielkopolskie,szamotulski,-,-,48,-,-,5.23,1.0,,1.0,60,44.0,1000,107,52,55,0,t3024
wielkopolskie,średzki,-,-,27,-,-,4.57,1.0,1.0,,24,13.0,326,68,27,41,0,t3025
wielkopolskie,śremski,-,-,33,-,-,5.37,2.0,1.0,1.0,18,9.0,317,81,37,43,1,t3026
wielkopolskie,turecki,-,-,29,-,-,3.46,1.0,,1.0,19,2.0,337,227,29,193,5,t3027
wielkopolskie,wągrowiecki,-,-,18,-,-,2.56,5.0,1.0,4.0,17,11.0,288,52,19,33,0,t3028
wielkopolskie,wolsztyński,-,-,9,-,-,1.56,1.0,,1.0,18,5.0,302,22,9,13,0,t3029
wielkopolskie,wrzesiński,-,-,45,-,-,5.76,4.0,4.0,,55,7.0,803,98,46,52,0,t3030
wielkopolskie,złotowski,-,-,35,-,-,5.05,1.0,,1.0,43,16.0,623,66,35,31,0,t3031
wielkopolskie,Kalisz,-,-,14,-,-,1.4,1.0,,1.0,28,3.0,304,81,17,64,0,t3061
wielkopolskie,Konin,-,-,36,-,-,4.92,7.0,,7.0,32,7.0,410,82,37,40,5,t3062
wielkopolskie,Leszno,-,-,25,-,-,3.95,1.0,,1.0,9,5.0,271,71,26,43,2,t3063
wielkopolskie,Poznań,-,-,392,-,-,7.34,23.0,23.0,,440,194.0,3659,1781,422,1324,35,t3064
zachodniopomorskie,białogardzki,-,-,23,-,-,4.85,,,,22,11.0,444,64,25,37,2,t3201
zachodniopomorskie,choszczeński,-,-,27,-,-,5.62,,,,32,19.0,400,61,30,27,4,t3202
zachodniopomorskie,drawski,-,-,42,-,-,7.39,,,,39,31.0,635,59,43,16,0,t3203
zachodniopomorskie,goleniowski,-,-,59,-,-,7.16,,,,62,33.0,1001,131,63,63,5,t3204
zachodniopomorskie,gryficki,-,-,22,-,-,3.67,6.0,1.0,5.0,21,16.0,515,70,28,41,1,t3205
zachodniopomorskie,gryfiński,-,-,37,-,-,4.53,,,,79,20.0,1021,138,39,98,1,t3206
zachodniopomorskie,kamieński,-,-,26,-,-,5.55,2.0,,2.0,30,6.0,405,51,28,19,4,t3207
zachodniopomorskie,kołobrzeski,-,-,49,-,-,6.17,,,,28,26.0,474,158,57,101,0,t3208
zachodniopomorskie,koszaliński,-,-,11,-,-,1.66,1.0,,1.0,31,15.0,472,70,18,50,2,t3209
zachodniopomorskie,myśliborski,-,-,19,-,-,2.9,,,,25,13.0,457,81,21,59,1,t3210
zachodniopomorskie,policki,-,-,56,-,-,6.89,,,,84,39.0,893,175,57,117,1,t3211
zachodniopomorskie,pyrzycki,-,-,22,-,-,5.6,,,,57,8.0,429,71,27,42,2,t3212
zachodniopomorskie,sławieński,-,-,34,-,-,6.07,,,,28,17.0,455,70,35,32,3,t3213
zachodniopomorskie,stargardzki,-,-,71,-,-,5.91,,,,74,34.0,969,173,79,89,5,t3214
zachodniopomorskie,szczecinecki,-,-,40,-,-,5.17,,,,47,24.0,512,112,41,68,3,t3215
zachodniopomorskie,świdwiński,-,-,42,-,-,9.03,1.0,,1.0,23,17.0,278,63,43,20,0,t3216
zachodniopomorskie,wałecki,-,-,73,-,-,13.79,,,,37,12.0,569,93,74,16,3,t3217
zachodniopomorskie,łobeski,-,-,32,-,-,8.76,,,,17,20.0,291,47,32,13,2,t3218
zachodniopomorskie,Koszalin,-,-,36,-,-,3.37,1.0,,1.0,72,27.0,867,159,40,118,1,t3261
zachodniopomorskie,Szczecin,-,-,279,-,-,6.96,16.0,,16.0,304,138.0,3643,974,302,649,23,t3262
zachodniopomorskie,Świnoujście,-,-,6,-,-,1.47,,,,30,7.0,356,41,8,33,0,t3263
